Prefix,Course Number,Course Title,Section,Class Number,Credit,Days & Times,Bldg & Room,Instructor
CE,551,Open Channel Flow,01,01286,3,"TU,TH9.10-10.25",TBSL 103,Yonas Demissie
CE,580,Graduate Seminar,01,01505,1,F11.10-12,TBSL 102,""
CE,600,Special Projects or Independent Study,01,01506,V,ARRGT,ARR ARR,(multiple)
CE,700,"Master's Research, Thesis and/or Examination",01,01291,V,ARRGT,ARR ARR,(multiple)
CE,702,"Master's Special Problems, Directed Study, and/or Examination",01,01292,V,ARRGT,ARR ARR,(multiple)
CE,800,"Doctoral Research, Dissertation, and/or Examination",01,01293,V,ARRGT,ARR ARR,(multiple)
CES,235,[HUM] African American History,01,13451,3,"TU,TH9.10-10.25",TEST 208,Robert Bauman
CHE,461,Introduction to Nuclear Engineering,01,01347,3,"TU,TH16.20-17.35",AMS TRI,Richard Stout
CHE,475,Introduction to Biochemical Engineering,01,15630,3,"M,W,F10.10-11",AMS TRI,""
CHE,510,Transport Processes,01,01220,3,"M,W,F9.10-10",AMS TRI,Cornelius Ivory
CHE,560,Biochemical Engineering,01,15605,3,ARRGT,ARR ARR,""
CHE,581,Advanced Topics in Chemical Engineering,01,15615,V,"TU,TH13.30-14.45",AMS TRI,Hongfei Lin
CHE,581,Advanced Topics in Chemical Engineering,02,15616,V,"M,W,F11-11.50",AMS TRI,Alla Kostyukova
CHE,596,Research Methods and Presentation,01,01221,3,"TU,TH9.10-10.25",AMS TRI,Wenji Dong
CHE,598,Research Seminar,01,01222,1,M16.10-17,AMS TRI,James Petersen
CHE,700,"Master's Research, Thesis, and/or Examination",01,01223,V,ARRGT,ARR ARR,(multiple)
CHE,702,"Master's Special Problems, Directed Study, and/or Examination",01,01224,V,ARRGT,ARR ARR,Xiao Zhang
CHE,800,"Doctoral Research, Dissertation, and/or Examination",01,01225,V,ARRGT,ARR ARR,(multiple)
CHEM,101,[PSCI] Introduction to Chemistry,01,01435,4,"M,W,F9.10-10",TCIC 216,Elsa Silva Lopez
CHEM,101,[PSCI] Introduction to Chemistry,01 Lab,01436,0,W11.20-14.10,TBSL 173,Elsa Silva Lopez
CHEM,101,[PSCI] Introduction to Chemistry,02 Lab,01437,0,W14.40-17.30,TBSL 173,Elsa Silva Lopez
CHEM,101,[PSCI] Introduction to Chemistry,03 Lab,01438,0,TH8-10.50,TBSL 173,Elsa Silva Lopez
CHEM,105,[PSCI] Principles of Chemistry I,01,01446,4,"M,W,F14.10-15",TCIC 216,Nelmi Devarie Baez
CHEM,105,[PSCI] Principles of Chemistry I,01 Lab,01447,0,TU8-10.50,TBSL 173,Nelmi Devarie Baez
CHEM,105,[PSCI] Principles of Chemistry I,02 Lab,01448,0,TU11.20-14.10,TBSL 173,Nelmi Devarie Baez
CHEM,105,[PSCI] Principles of Chemistry I,03 Lab,01449,0,TU14.40-17.30,TBSL 173,Nelmi Devarie Baez
CHEM,105,[PSCI] Principles of Chemistry I,04 Lab,01450,0,W8-10.50,TBSL 173,Nelmi Devarie Baez
CHEM,345,Organic Chemistry I,01,01439,4,"TU,TH10.35-11.50",TEST 207,Nelmi Devarie Baez
CHEM,345,Organic Chemistry I,01 Lab,01440,0,TH14.40-17.30,TBSL 173,Nelmi Devarie Baez
CHEM,345,Organic Chemistry I,02 Lab,01441,0,TH18-20.50,TBSL 173,Nelmi Devarie Baez
CHEM,345,Organic Chemistry I,03 Lab,01573,0,F11.20-14.10,TBSL 173,Nelmi Devarie Baez
CHEM,345,Organic Chemistry I,04 Lab,02208,0,W18-20.50,TBSL 173,Nelmi Devarie Baez
CHEM,499,Special Problems,01,01379,V,ARRGT,ARR ARR,Elsa Silva Lopez
COM,102,[COMM] Public Speaking in the Digital Age,01,01478,3,"TU,TH12.05-13.20",TFLO 131,""
COM,102,[COMM] Public Speaking in the Digital Age,02,01689,3,"M,W,F10.10-11",TFLO 252,""
COMHLTH,571,Communicating Health in Practice,01,02353,3,ARRGT,ARR ARR,Jessica Willoughby
COMHLTH,572,Communicating Health to Specialized Populations,01,15352,3,ARRGT,ARR ARR,Chelsea Newman
CPT_S,111,[QUAN] Introduction to Computer Programming,01,15157,3,"TU,TH16.20-17.10",TCIC 217,Russell Swannack
CPT_S,111,[QUAN] Introduction to Computer Programming,01 Lab,15158,0,F16.10-19,TCIC 219,Russell Swannack
CPT_S,121,Program Design and Development C/C++,01,01294,4,"M,W16.15-17.30",TBSL 101,Luis Delatorre
CPT_S,121,Program Design and Development C/C++,01 Lab,01295,0,F16.10-19,TFLO 145,Luis Delatorre
CPT_S,223,Advanced Data Structures C/C++,01,01296,3,"M,W16.15-17.30",TBSL 104,Nathan Tenney
CPT_S,224,Programming Tools,01,01297,2,"TU,TH16.20-17.10",TFLO 131,Luis Delatorre
CPT_S,260,Introduction to Computer Architecture,01,01298,3,"TU,TH14.55-16.10",TBSL 104,Robert Lewis
CPT_S,302,Professional Skills in Computing and Engineering,01,01299,3,"M,W17.45-19",GUC TRI,Evelyn Hirt
CPT_S,315,Introduction to Data Mining,02,15160,3,"TU,TH13.30-14.45",AMS TRI,John Miller
CPT_S,317,Automata and Formal Languages,01,01301,3,"M,W,F14.10-15",TBSL 103,John Miller
CPT_S,411,Introduction to Parallel Computing,01,01668,3,"TU,TH12.05-13.20",AMS TRI,Anantharaman Kalyanaraman
CPT_S,415,Big Data,02,15577,3,"M,W,F16.10-17",AMS TRI,Jia Yu
CPT_S,421,Software Design Project I,01,02255,3,TU16.20-17.10,TBSL 104,Neil Corrigan
CPT_S,421,Software Design Project I,01 Lab,02256,0,ARRGT,ARR ARR,Neil Corrigan
CPT_S,422,[M] Software Engineering Principles II,01,01302,3,"M,W,F15.10-16",TBSL 103,Luis Delatorre
CPT_S,427,Computer Security,01,01518,3,"M,W,F12.10-13",AMS TRI,Ananth Jillepalli
CPT_S,440,Artificial Intelligence,01,01303,3,"TU,TH9.10-10.25",AMS TRI,Lawrence Holder
CPT_S,453,Graph Theory,01,01717,3,"M,W,F14.10-15",AMS TRI,Matthew Hudelson
CPT_S,455,Introduction to Computer Networks,01,01625,3,"M,W16.15-17.30",TFLO 244,Russell Swannack
CPT_S,460,Operating Systems and Computer Architecture,01,01305,3,"M,W17.45-19",TBSL 103,Luis Delatorre
CPT_S,481,Python Software Construction,01,02069,3,"TU,TH12.05-13.20",AMS TRI,Robert Lewis
CPT_S,483,Topics in Computer Science,01,15159,V,"M,W16.15-17.30",AMS TRI,William Hutton
CPT_S,489,Web Development,01,15578,3,"M,W,F14.10-15",AMS TRI,Christopher Hundhausen
CPT_S,490,Work Study Internship,01,01308,V,ARRGT,ARR ARR,Robert Lewis
CPT_S,499,Special Problems,01,01309,V,ARRGT,ARR ARR,(multiple)
CPT_S,527,Computer Security,01,01519,3,"M,W,F12.10-13",AMS TRI,Ananth Jillepalli
CPT_S,540,Artificial Intelligence,01,01304,3,"TU,TH9.10-10.25",AMS TRI,Lawrence Holder
CPT_S,553,Graph Theory,01,01718,3,"M,W,F14.10-15",AMS TRI,Matthew Hudelson
CPT_S,600,Special Projects or Independent Study,01,01311,V,ARRGT,ARR ARR,(multiple)
CPT_S,700,"Master's Research, Thesis, and/or Examination",01,01312,V,ARRGT,ARR ARR,(multiple)
CPT_S,702,"Master's Special Problems, Directed Study, and/or Examination",01,01313,V,ARRGT,ARR ARR,(multiple)
CPT_S,800,"Doctoral Research, Dissertation, and/or Examination",01,01314,V,ARRGT,ARR ARR,(multiple)
CROP_SCI,102,Introduction to Cultivated Plants,01,01516,3,"M,W,F11.10-12",AMS TRI,Carol Kawula
CROP_SCI,411,[M] Crop Environment Interactions,01,02108,3,"M,W,F10.10-11",AMS TRI,Karen Sanguinet
CROP_SCI,495,Research Experience,01,01432,V,ARRGT,ARR ARR,Amit Dhingra
CST_M,254,Construction Graphics,01,01306,2,M11.10-12,TBSL 103,Michael Mcshane
CST_M,254,Construction Graphics,01 Lab,01307,0,TU16.20-18.10,TBSL 103,Michael Mcshane
DTC,101,[ARTS] Introduction to Digital Technology & Culture,01,01388,3,"M,W,F9.10-10",TFLO 235,Phillip Mudd
DTC,101,[ARTS] Introduction to Digital Technology & Culture,02,01577,3,"M,W,F12.10-13",TFLO 235,Phillip Mudd
DTC,201,[ARTS] Tools and Methods for Digital Technology,01,01554,3,"M,W,F13.10-14",TFLO 235,Phillip Mudd
DTC,206,[DIVR] Digital Inclusion,01,02249,3,"M,W14.10-15",TCIC 214,Anna Plemons
DTC,355,[M] Multimedia Authoring,02,02034,3,"TU,TH9.10-10.25",TFLO 235,Peter Christenson
DTC,375,"[M] Language, Texts and Technology",01,01633,3,"M,W,F13.10-14",GUC TRI,Anna Plemons
DTC,475,[DIVR] Digital Diversity,02,13992,3,ARRGT,ARR ARR,Rosamond Thalken
DTC,497,[CAPS] Senior Seminar,01,02366,3,ARRGT,ARR ARR,Anna Plemons
DTC,498,Internship,01,01389,V,ARRGT,ARR ARR,(multiple)
DTC,499,Special Problems,01,01390,V,ARRGT,ARR ARR,(multiple)
E_A,300,Educ Abroad,01,01231,V,ARRGT,ARR ARR,""
E_A,301,Educ Abroad,01,02375,V,ARRGT,ARR ARR,""
E_E,214,Design of Logic Circuits,01,01322,4,"M,W16.15-17.30",TBSL 103,Robert Ford
E_E,214,Design of Logic Circuits,01 Lab,01323,0,M17.40-20.30,TFLO 164,Robert Ford
E_E,302,Professional Skills in Computing and Engineering,01,01300,3,"M,W17.45-19",GUC TRI,Evelyn Hirt
E_E,311,Electronics,01,01325,3,"TU,TH16.20-17.35",TBSL 101,Ethan Farquhar
E_E,321,Electrical Circuits II,01,01326,3,"M,W,F15.10-16",TBSL 104,David Lowry
E_E,331,Electromagnetic Fields and Waves,01,01327,3,"M,W,F14.10-15",TFLO 231,David Lowry
E_E,352,[M] Electrical Engineering Laboratory I,01,01357,3,TU12.05-12.55,TBSL 103,Scott Hudson
E_E,352,[M] Electrical Engineering Laboratory I,01 Lab,01358,0,"TU,TH13.30-16.20",TFLO 164,Scott Hudson
E_E,415,Design Project Management,01,01328,3,F16.10-17,TFLO 239,Barbara Philipp
E_E,415,Design Project Management,01 Lab,01329,0,F13.10-15.55,TFLO 161,Barbara Philipp
E_E,415,Design Project Management,"","","",F17.10-19.55,TFLO 161,""
E_E,455,Introduction to Computer Networks,01,01627,3,"M,W16.15-17.30",TFLO 244,Russell Swannack
E_E,464,Digital Signal Processing I,01,02246,3,"TU,TH14.55-16.10",TBSL 103,David Lowry
E_E,489,Introduction to Control Systems,01,01330,3,"TU,TH13.30-14.45",TBSL 103,Jianming Lian
E_E,491,Performance of Power Systems,01,01495,3,"TU,TH12.05-13.20",TFLO 239,Mohamed Osman
E_E,495,Internship in Electrical Industry,01,01331,V,ARRGT,ARR ARR,(multiple)
E_E,499,Special Problems,01,01333,V,ARRGT,ARR ARR,(multiple)
E_E,507,Random Processes in Engineering,01,16107,3,"TU,TH14.55-16.10",TFLO 223,David Lowry
E_E,521,Analysis of Power Systems,01,02106,3,"TU,TH10.35-11.50",TBSL 104,Mohamed Osman
E_E,595,Directed Study in Electrical Engineering,01,01334,V,ARRGT,ARR ARR,Mohamed Osman
E_E,600,Special Projects or Independent Study,01,01335,V,ARRGT,ARR ARR,(multiple)
E_E,700,"Master's Research, Thesis, and/or Examination",01,01336,V,ARRGT,ARR ARR,(multiple)
E_E,702,"Master's Special Problems, Directed Study, and/or Examination",01,01337,V,ARRGT,ARR ARR,(multiple)
E_E,800,"Doctoral Research, Dissertation, and/or Examination",01,01338,V,ARRGT,ARR ARR,(multiple)
ECONS,101,[SSCI] Fundamentals of Microeconomics,01,01380,3,"TU,TH9.10-10.25",TCIC 216,Jim Timmons
ECONS,102,[SSCI] Fundamentals of Macroeconomics,01,01521,3,"TU,TH10.35-11.50",TCIC 216,Jim Timmons
ED_AD,501,Philosophy of Education,01,01584,3,W17.45-20.30,AMS TRI,Susan Finley
ED_AD,501,Philosophy of Education,02,02199,3,TU17.45-20.30,TFLO 231,Shannon Calderone
ED_AD,512,Leadership Studies for Social Justice,01,01237,3,TU17.45-20.30,AMS TRI,Katherine Rodela
ED_AD,516,Instructional and Curricular Leadership,01,01494,3,M17.45-20.30,TFLO 239,Kathleen Cowin
ED_AD,580,School Organization and Administration,01,01542,3,TU17.45-20.30,AMS TRI,Jeffrey Walls
ED_AD,589,Leadership Development Seminar,01,01493,3,W17.45-20.30,TFLO 239,Kathleen Cowin
ED_AD,590,Internship,01,01238,V,SA9-14,TFLO 239,Kathleen Cowin
ED_AD,590,Internship,"","","",SA9-14,TFLO 239,""
ED_AD,590,Internship,"","","",SA9-14,TFLO 239,""
ED_AD,702,"Master's Special Problems, Directed Study, and/or Examination",01,01408,V,ARRGT,ARR ARR,Kathleen Cowin
ED_AD,800,"Doctoral Research, Dissertation, and/or Examination",01,01239,V,ARRGT,ARR ARR,(multiple)
ED_MTHSC,598,Research Seminar in Mathematics and Science Education,01,15632,1,W16.30-17.30,AMS TRI,Andy Cavagnetto
ED_MTHSC,800,"Doctoral Research, Dissertation, and/or Examination",01,01678,V,ARRGT,ARR ARR,(multiple)
ED_PSYCH,401,"Classroom Assessment, Elementary",01,01545,3,W10.10-12.55,TFLO 231,Jonah Firestone
ED_PSYCH,521,Topics in Educational Psychology,01,15574,V,W17.45-20.35,AMS TRI,Kira Carbonneau
ED_RES,562,"Epistemology, Inquiry, and Representation",01,15433,3,M17.45-20.30,AMS TRI,Anthony Rud
ED_RES,563,Principles of Research,01,02230,3,M17.45-20.30,AMS TRI,Shannon Calderone
ED_RES,565,Quantitative Research,01,15637,3,TU17.45-20.30,AMS TRI,Shenghai Dai
ED_RES,571,Doctoral Dissertation Preparation,01,15434,3,W17.45-20.30,AMS TRI,Kristin Huggins
ED_RES,571,Doctoral Dissertation Preparation,02,15435,3,M17.45-20.30,AMS TRI,""
ENGLISH,101,[WRTG] College Composition,01,01451,3,"M,W,F10.10-11",TCIC 214,Gibran Escalera
ENGLISH,101,[WRTG] College Composition,02,01452,3,"M,W,F11.10-12",TCIC 217,Robin Mays
ENGLISH,101,[WRTG] College Composition,03,01453,3,"TU,TH10.35-11.50",TCIC 214,Gibran Escalera
ENGLISH,101,[WRTG] College Composition,04,01454,3,"TU,TH12.05-13.20",TFLO 243,""
ENGLISH,102,Writing Tutorial,01,02218,1,TU10.35-11.25,TCIC 201E,Robin Mays
ENGLISH,102,Writing Tutorial,02,02219,1,W11.10-12,TCIC 201E,Robin Mays
ENGLISH,102,Writing Tutorial,03,02220,1,W13.10-14,TCIC 201E,Robin Mays
ENGLISH,102,Writing Tutorial,04,02221,1,M10.10-11,TCIC 201E,Robin Mays
ENGLISH,102,Writing Tutorial,05,02227,1,TH12.05-12.55,TCIC 201E,Robin Mays
ENGLISH,102,Writing Tutorial,06,02228,1,TH15-15.50,TCIC 201E,Robin Mays
ENGLISH,102,Writing Tutorial,07,02222,1,F11.10-12,TCIC 201E,Robin Mays
ENGLISH,108,[HUM] Introduction to Literature,01,01381,3,"M,W,F9.10-10",TFLO 230,Robin Mays
ENGLISH,202,Grammar in Context,01,16034,1,M9.10-10,TFLO 243,Patricia Wilde
ENGLISH,202,Grammar in Context,02,16035,1,TU12.05-12.55,TFLO 230,Patricia Wilde
ENGLISH,210,[HUM] Readings in American Literature,01,01526,3,"M,W,F9.10-10",TCIC 214,Gibran Escalera
ENGLISH,301,[WRTG] Writing and Rhetorical Conventions,02,01908,3,ARRGT,ARR ARR,Vanessa Cozza
ENGLISH,302,[M] Introduction to English Studies,01,13127,3,"M,W,F12.10-13",TCIC 214,Vanessa Cozza
ENGLISH,360,Principles of Rhetoric,01,13125,3,"M,W,F11.10-12",TCIC 214,Vanessa Cozza
ENGLISH,361,Everyday Rhetorics,02,02301,3,ARRGT,ARR ARR,Vanessa Cozza
ENGLISH,372,[HUM] 19th Century Literature of the British Empire and the Americas,01,02049,3,"TU,TH9.10-10.25",TCIC 214,Gibran Escalera
ENGLISH,402,[WRTG] [M] Technical and Professional Writing,01,01456,3,"M,W,F9.10-10",TFLO 240,""
ENGLISH,402,[WRTG] [M] Technical and Professional Writing,02,01457,3,"TU,TH13.30-14.45",TFLO 239,""
ENGLISH,402,[WRTG] [M] Technical and Professional Writing,03,01527,3,"M,W,F10.10-11",TFLO 240,""
ENGLISH,410,[CAPS] Cultural Criticism and Theory,01,16556,3,ARRGT,ARR ARR,Patricia Wilde
ENGLISH,494,[CAPS] [M] Advanced Topics in Literature,01,01593,3,"TU,TH13.30-14.45",TCIC 214,W Mays
ENGLISH,498,Internship,01,01382,V,ARRGT,ARR ARR,Vanessa Cozza
ENGLISH,499,Special Problems,01,01383,V,ARRGT,ARR ARR,(multiple)
ENGR,120,Innovation in Design,01,01282,2,M13.10-14,TEST 207,Scott Hudson
ENGR,120,Innovation in Design,01 Lab,01283,0,M10.10-13,TFLO 145,Scott Hudson
ENGR,120,Innovation in Design,02 Lab,01626,0,M15.10-18,TFLO 145,Scott Hudson
ENTOM,343,[M] General Entomology,01,01479,3,"TU,TH13.30-14.45",TFLO 252,Allan Felsot
ENTOM,460,Biotechnology and the Environment,01,02238,3,"M,W16.15-17.30",AMS TRI,Allan Felsot
FIN,223,[QUAN] Personal Finance,01,02142,3,"M,W,F11.10-12",TFLO 230,Kraig Jones
FIN,325,Introduction to Financial Management,01,01315,3,"TU,TH17.45-19",TFLO 230,Scott Koopman
FINE_ART,101,[ARTS] Introduction to Art,01,01398,3,"M,W,F10.10-11",TEST 208,Phillip Mudd
FINE_ART,102,[ARTS] 2D Art and Design,01,02051,3,"M,W9.10-12",TCIC 102B,Dustin Regul
FINE_ART,111,Figure Drawing,01,13129,3,"TU,TH10.35-13.25",TCIC 102B,Kathleen Sisson
FINE_ART,201,[ARTS] World Art History I,01,01594,3,"M,W,F13.10-14",TFLO 133,Randal Jones
FINE_ART,320,Beginning Painting,01,02270,3,"TU,TH13.30-16.20",TCIC 102B,Dustin Regul
FINE_ART,331,"Art, Science, and Technology",01,01462,3,"TU,TH10.35-11.50",TFLO 235,Peter Christenson
FINE_ART,498,[CAPS] [M] Contemporary Issues Seminar,01,02383,3,ARRGT,ARR ARR,""
FINE_ART,499,Special Problems,01,01399,V,ARRGT,ARR ARR,""
FOR_LANG,110,[DIVR] Introduction to Global Film,01,02068,3,"TU,TH12.05-13.20",TFLO 133,Jose Arellano Serratos
FS,401,Topics in Food Science,01,01737,V,TU13.30-14.30,TWSC 202,Thomas Henick-Kling
FS,465,Wine Microbiology and Processing,01,01227,3,"M,W,F12.10-13",AMS TRI,Charles Edwards
FS,496,Internship in a Winery,01,01410,2,ARRGT,ARR ARR,Charles Edwards
FS,501,Topics in Food Science,01,02128,V,ARRGT,ARR ARR,Thomas Collins
