Prefix,Course Number,Course Title,Section,Class Number,Credit,Days & Times,Bldg & Room,Dates,Instructor
ED_PSYCH,511,Classical and Modern Test Theory,01,16850,3,TH16.10-19,VC ARR,Aug 22--Dec 09,S Dai
ED_RES,563,Principles of Research,01,14170,3,W17.45-20.30,VC ARR,Aug 22--Dec 09,S Calderone
ED_RES,564,Qualitative Research,01,14171,3,TU16.10-19,VC ARR,Aug 22--Dec 09,A Roth-Mcduffie
ED_RES,571,Doctoral Dissertation Preparation,02,14174,3,W17.45-20.30,VC ARR,Aug 22--Dec 09,K Huggins
H_D,205,[COMM] Developing Effective Communication and Life Skills,02,"",4,ARRGT,ARR ARR,Aug 22--Dec 09,M Strey
H_D,205,[COMM] Developing Effective Communication and Life Skills,01 Lab,"",0,ARRGT,ARR ARR,Aug 22--Dec 09,M Strey
H_D,205,[COMM] Developing Effective Communication and Life Skills,02 Lab,"",0,ARRGT,ARR ARR,Aug 22--Dec 09,M Strey
H_D,300,Child Maltreatment,01,14200,3,ARRGT,ARR ARR,Aug 22--Dec 09,D Bice
H_D,505,Developing Effective Leadership: Tidal Leadership,01,"",2,ARRGT,ARR ARR,Aug 22--Dec 09,J Hewa
H_D,558,Parent-Child Relationships,01,13191,3,W15.10-18,ARR ARR,Aug 22--Dec 09,M Bumpus
H_D,600,Special Projects or Independent Study,01,13145,V,ARRGT,ARR ARR,Aug 22--Dec 09,(multiple)
HBM,280,Hospitality Systems,01,13822,3,ARRGT,ARR ARR,Oct 17--Dec 11,K Philander
HONORS,450,Honors Thesis or Project,02,"",V,ARRGT,ARR ARR,Aug 22--Dec 09,""
HUMANITY,103,[HUM] Mythology,02,13876,3,ARRGT,ARR ARR,Aug 22--Dec 09,""
MBIOS,301,General Genetics,01,"",4,ARRGT,ARR ARR,Aug 22--Dec 09,N Mccabe
MBIOS,540,Immunology,01,16837,3,"M,W,F10.10-11",VC ARR,Aug 22--Dec 09,P Mixter
MBIOS,578,Bioinformatics,01,"",3,ARRGT,ARR ARR,Aug 22--Dec 09,J Wyrick
MBIOS,578,Bioinformatics,01 Lab,"",0,ARRGT,ARR ARR,Aug 22--Dec 09,J Wyrick
MED_CLIN,522,Longitudinal Integrated Clerkship II,01,14315,14,ARRGT,ARR ARR,Aug 22--Nov 23,J Bowen
MED_CLIN,530,Virtual - Clinical Cases,01,"",2,ARRGT,ARR ARR,Aug 22--Nov 23,D Dewitt
MED_CLIN,530,Virtual - Clinical Cases,02,"",2,ARRGT,ARR ARR,Aug 22--Nov 23,C Anderson
MED_CLIN,530,Virtual - Clinical Cases,03,"",2,ARRGT,ARR ARR,Aug 22--Nov 23,D Dewitt
MED_CLIN,530,Virtual - Clinical Cases,04,"",2,ARRGT,ARR ARR,Aug 22--Nov 23,H Andersen
MED_CLIN,531,Family Medicine - Subinternship,01,"",4,ARRGT,ARR ARR,Aug 22--Nov 23,J Bowman
MED_CLIN,532,Internal Medicine - Subinternship,01,"",4,ARRGT,ARR ARR,Aug 22--Nov 23,L Sood
MED_CLIN,533,Surgery - Subinternship,01,"",4,ARRGT,ARR ARR,Aug 22--Nov 23,A Kumar
MED_CLIN,534,Pediatrics - Subinternship,01,"",4,ARRGT,ARR ARR,Aug 22--Nov 23,C Anderson
MED_CLIN,535,Psychiatry - Subinternship,01,"",4,ARRGT,ARR ARR,Aug 22--Nov 23,M Chavez
MED_CLIN,536,Obstetrics and Gynecology - Subinternship,01,"",4,ARRGT,ARR ARR,Aug 22--Nov 23,H Andersen
MED_CLIN,537,Emergency Medicine - Emergency Medicine,01,"",4,ARRGT,ARR ARR,Aug 22--Nov 23,C Heine
MED_CLIN,538,Core - Rural Medicine,01,"",4,ARRGT,ARR ARR,Aug 22--Nov 23,J Bowman
MED_CLIN,539,Core - Underserved Medicine,01,"",4,ARRGT,ARR ARR,Aug 22--Nov 23,J Bowman
MED_CLIN,540,Virtual - Advanced Multi-Specialty Clinical Cases,01,"",2,ARRGT,ARR ARR,Aug 22--Nov 23,M Chavez
MED_CLIN,541,Clinical Rotation - Radiology,01,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,J Kaczmark
MED_CLIN,542,Clinical Rotation - Dermatology,01,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,C Heine
MED_CLIN,543,Clinical Rotation - Physical Medicine and Rehabilitation,01,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,C Heine
MED_CLIN,544,Internal Medicine - Nephrology,01,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,L Sood
MED_CLIN,545,Internal Medicine - Critical Care,01,"",4,ARRGT,ARR ARR,Aug 22--Nov 23,L Sood
MED_CLIN,546,Surgery - Vascular Surgery,01,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,A Kumar
MED_CLIN,547,Internal Medicine - Cardiology,01,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,L Sood
MED_CLIN,548,Surgery - Orthopaedic Surgery,01,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,B Chia
MED_CLIN,549,Internal Medicine - Hematology and Oncology,01,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,L Sood
MED_CLIN,551,Clinical Rotation - Pathology,01,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,L Sood
MED_CLIN,551,Clinical Rotation - Pathology,02,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,L Sood
MED_CLIN,552,Internal Medicine - Gastroenterology,01,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,L Sood
MED_CLIN,553,Pediatrics - Subspecialties,01,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,C Anderson
MED_CLIN,553,Pediatrics - Subspecialties,02,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,C Anderson
MED_CLIN,554,Virtual - Telemedicine: Principles of Practice,01,"",2,ARRGT,ARR ARR,Aug 22--Nov 23,D Dewitt
MED_CLIN,555,Clinical Rotation - Telemedicine,01,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,D Dewitt
MED_CLIN,556,Virtual - Basic Medical Spanish,01,"",2,ARRGT,ARR ARR,Aug 22--Nov 23,F Williams
MED_CLIN,557,Clinical Rotation - Medical Spanish,01,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,F Williams
MED_CLIN,558,Virtual - Medical Humanities,01,"",2,ARRGT,ARR ARR,Aug 22--Nov 23,J Marcin
MED_CLIN,559,Virtual - Technical Writing in Medicine,01,"",2,ARRGT,ARR ARR,Aug 22--Nov 23,D Dewitt
MED_CLIN,560,Family Medicine - Ambulatory,01,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,J Bowman
MED_CLIN,561,Internal Medicine - Ambulatory,01,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,L Sood
MED_CLIN,562,Obstetrics and Gynecology - Ambulatory,01,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,H Andersen
MED_CLIN,563,Pediatrics - Ambulatory,01,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,C Anderson
MED_CLIN,564,Psychiatry - Subspecialties,01,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,M Chavez
MED_CLIN,564,Psychiatry - Subspecialties,02,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,M Chavez
MED_CLIN,565,Surgery - Ambulatory,01,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,A Kumar
MED_CLIN,565,Surgery - Ambulatory,02,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,A Kumar
MED_CLIN,566,Internal Medicine - Inpatient,01,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,L Sood
MED_CLIN,567,Obstetrics and Gynecology - Inpatient,01,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,H Andersen
MED_CLIN,567,Obstetrics and Gynecology - Inpatient,02,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,H Andersen
MED_CLIN,568,Pediatrics - Hospital Medicine,01,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,C Anderson
MED_CLIN,570,Away Rotation - North America,01,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,D Dewitt
MED_CLIN,570,Away Rotation - North America,02,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,D Dewitt
MED_CLIN,570,Away Rotation - North America,03,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,D Dewitt
MED_CLIN,570,Away Rotation - North America,04,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,D Dewitt
MED_CLIN,570,Away Rotation - North America,05,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,D Dewitt
MED_CLIN,570,Away Rotation - North America,06,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,D Dewitt
MED_CLIN,570,Away Rotation - North America,07,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,D Dewitt
MED_CLIN,570,Away Rotation - North America,08,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,D Dewitt
MED_CLIN,570,Away Rotation - North America,09,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,D Dewitt
MED_CLIN,570,Away Rotation - North America,10,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,D Dewitt
MED_CLIN,571,Away Rotation - International,01,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,D Dewitt
MED_CLIN,572,Clinical Rotation - Addiction Medicine,01,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,M Chavez
MED_CLIN,573,Clinical Rotation - Anesthesiology,01,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,S Siddiqui
MED_CLIN,573,Clinical Rotation - Anesthesiology,02,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,S Siddiqui
MED_CLIN,574,Science - Clinical Bioethics,01,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,W Kabasenche
MED_CLIN,575,Clinical Rotation - Geriatrics,01,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,L Sood
MED_CLIN,576,Internal Medicine - Internal Medicine Subspecialties,01,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,L Sood
MED_CLIN,576,Internal Medicine - Internal Medicine Subspecialties,02,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,L Sood
MED_CLIN,577,Surgery - Subspecialties,01,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,A Kumar
MED_CLIN,577,Surgery - Subspecialties,02,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,A Kumar
MED_CLIN,578,Surgery - General Surgery,01,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,A Kumar
MED_CLIN,579,Science - Medical Informatics,01,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,D Dewitt
MED_CLIN,580,Clinical Rotation - Neurology,01,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,M Chavez
MED_CLIN,581,Obstetrics and Gynecology - Subspecialties,01,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,H Andersen
MED_CLIN,581,Obstetrics and Gynecology - Subspecialties,02,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,H Andersen
MED_CLIN,582,Science - Quality Improvement and Patient Safety,01,"",2,ARRGT,ARR ARR,Aug 22--Nov 23,L Sood
MED_CLIN,583,Science - Evidence-Based Medicine,01,"",2,ARRGT,ARR ARR,Aug 22--Nov 23,D Dewitt
MED_CLIN,584,Clinical Rotation - Ophthalmology,01,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,J Litvack
MED_CLIN,585,Clinical Rotation - Hospice and Palliative Medicine,01,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,J Bowman
MED_CLIN,585,Clinical Rotation - Hospice and Palliative Medicine,02,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,J Bowman
MED_CLIN,586,Surgery - Neurological Surgery,01,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,J Litvack
MED_CLIN,587,Clinical Rotation - Public Health,01,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,J Bowman
MED_CLIN,588,Clinical Rotation - Radiation Oncology,01,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,L Sood
MED_CLIN,590,Science - Medical Education,01,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,J Bowen
MED_CLIN,591,Surgery - Otolaryngology (Head and Neck Surgery),01,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,J Litvack
MED_CLIN,592,Surgery - Plastic Surgery,01,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,A Kumar
MED_CLIN,593,Surgery - Thoracic and Cardiac Surgery,01,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,A Kumar
MED_CLIN,594,Surgery - Urology,01,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,J Litvack
MED_CLIN,595,Surgery - Surgery Critical Care,01,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,A Kumar
MED_CLIN,595,Surgery - Surgery Critical Care,02,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,A Kumar
MED_CLIN,596,Surgery - Pediatric Surgical Specialties,01,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,A Kumar
MED_CLIN,596,Surgery - Pediatric Surgical Specialties,02,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,A Kumar
MED_CLIN,597,Virtual - Virtual Clerkship,01,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,D Dewitt
MED_CLIN,598,Science - Research Experience,01,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,D Dewitt
MED_CLIN,599,Special Projects,01,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,D Dewitt
MED_CLIN,599,Special Projects,02,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,D Dewitt
MED_CLIN,601,Internal Medicine - Infectious Diseases,01,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,L Sood
MED_CLIN,602,Internal Medicine - Pulmonology,01,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,L Sood
MED_CLIN,603,Internal Medicine - Endocrinology,01,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,L Sood
MED_CLIN,604,Internal Medicine - Allergy and Immunology,01,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,L Sood
MED_CLIN,605,Internal Medicine - Rheumatology,01,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,L Sood
MED_CLIN,606,Internal Medicine - Adult Congenital Heart Disease,01,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,L Sood
MED_CLIN,607,Internal Medicine - Heart Failure and Transplant Cardiology,01,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,L Sood
MED_CLIN,608,Internal Medicine - Electrophysiology,01,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,L Sood
MED_CLIN,609,Pediatrics - Dermatology,01,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,C Anderson
MED_CLIN,610,Pediatrics - Medical Genetics and Genomics,01,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,C Anderson
MED_CLIN,611,Pediatrics - Cardiology,01,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,C Anderson
MED_CLIN,612,Pediatrics - Hematology and Oncology,01,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,C Anderson
MED_CLIN,613,Pediatrics - Infectious Diseases,01,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,C Anderson
MED_CLIN,614,Pediatrics - Gastroenterology,01,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,C Anderson
MED_CLIN,615,Pediatrics - Development-Behavioral Pediatrics,01,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,C Anderson
MED_CLIN,616,Pediatrics - Adolescent Medicine,01,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,C Anderson
MED_CLIN,617,Pediatrics - Critical Care,01,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,C Anderson
MED_CLIN,618,Pediatrics - Neonatal-Perinatal Medicine,01,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,C Anderson
MED_CLIN,619,Pediatrics - Neurology,01,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,C Anderson
MED_CLIN,620,Pediatrics - Pulmonology,01,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,C Anderson
MED_CLIN,621,Pediatrics - Emergency Medicine,01,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,C Anderson
MED_CLIN,622,Pediatrics - Rheumatology,01,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,C Anderson
MED_CLIN,623,Pediatrics - Endocrinology,01,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,C Anderson
MED_CLIN,624,Pediatrics - Diabetology,01,"",2,ARRGT,ARR ARR,Aug 22--Nov 23,C Anderson
MED_CLIN,625,Pediatrics - Child Abuse,01,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,C Anderson
MED_CLIN,626,Psychiatry - Ambulatory,01,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,M Chavez
MED_CLIN,627,Psychiatry - Inpatient,01,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,M Chavez
MED_CLIN,628,Obstetrics and Gynecology - Maternal-Fetal Medicine,01,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,H Andersen
MED_CLIN,629,Obstetrics and Gynecology - Gynecologic Oncology,01,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,H Andersen
MED_CLIN,630,Obstetrics and Gynecology - Reproductive Endocrinology and Infertility,01,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,H Andersen
MED_CLIN,631,Obstetrics and Gynecology - Urogynecology,01,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,H Andersen
MED_CLIN,632,Obstetrics and Gynecology - Reproductive Health,01,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,H Andersen
MED_CLIN,633,Clinical Rotation - Global Health,01,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,D Dewitt
MED_CLIN,634,Clinical Rotation - Sleep Medicine,01,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,L Sood
MED_CLIN,634,Clinical Rotation - Sleep Medicine,02,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,L Sood
MED_CLIN,635,Clinical Rotation - Pain Medicine,01,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,S Siddiqui
MED_CLIN,635,Clinical Rotation - Pain Medicine,02,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,S Siddiqui
MED_CLIN,636,Clinical Rotation - Sports Medicine,01,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,J Bowman
MED_CLIN,636,Clinical Rotation - Sports Medicine,02,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,J Bowman
MED_CLIN,637,Clinical Rotation - Interventional Radiology,01,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,J Kaczmark
MED_CLIN,638,Surgery - Interdisciplinary Medical-Surgical Pediatric Care,01,"",4,ARRGT,ARR ARR,Aug 22--Nov 23,A Kumar
MED_FMS,501,Foundations of Medical Science I,01,14321,14,ARRGT,ARR ARR,Aug 22--Nov 23,K Beine
MED_FMS,501,Foundations of Medical Science I,01 Lab,14322,0,ARRGT,ARR ARR,Aug 22--Nov 23,K Beine
MED_FMS,511,Foundations of Medical Science IV,01,14317,13,ARRGT,ARR ARR,Aug 22--Nov 23,K Beine
MED_FMS,511,Foundations of Medical Science IV,01 Lab,14318,0,ARRGT,ARR ARR,Aug 22--Nov 23,K Beine
MED_FMS,514,Community Organizing for Health Equity,01,"",1,ARRGT,ARR ARR,Aug 22--Nov 23,""
MED_LMH,501,Understanding Yourself as a Physician Leader,01,14320,1,ARRGT,ARR ARR,Aug 22--Nov 23,J Haney
MED_LMH,511,Leadership and Management in Healthcare: Microsystem to Macrosystem,01,14319,1,ARRGT,ARR ARR,Aug 22--Nov 23,J Haney
MED_LMH,521,Quality and Safety in Healthcare: Medical Errors,01,14316,1,ARRGT,ARR ARR,Aug 22--Nov 23,J Haney
MED_LMH,531,Personal Leadership Development I,01,14359,1,ARRGT,ARR ARR,Aug 22--Nov 23,J Haney
MEDSCHLR,520,Foundations of Scholarship and Discovery II,01,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,T Chauvin
MEDSCHLR,540,Foundations of Scholarship and Discovery III,01,"",V,ARRGT,ARR ARR,Aug 22--Nov 23,T Chauvin
MIT,511,"Methods for Teaching English Language Learners, K-12",01,14180,2,M17.10-19,SCRS 222,Aug 22--Dec 09,T Salsbury
MIT,530,Elementary School Social Studies Methods,01,14181,3,ARRGT,ARR ARR,Aug 22--Dec 09,A Segadelli
MIT,532,Literacy Development II,01,14182,3,TH17.15-20,SCRS 250,Aug 22--Dec 09,S Newcomer
MIT,533,Elementary School Mathematics Methods,01,14183,3,W13.10-16,SNRS 119,Aug 22--Dec 09,M Kelton
MIT,534,Elementary School Science Methods,01,14184,3,TU16.10-19,SCRS 216,Aug 22--Dec 09,K Quinn
MIT,550,Seminar in Middle Level Education,01,14185,3,W16.10-19,SCRS 222,Aug 22--Dec 09,T Akmal
MIT,552,Multicultural Education in a Global Society,01,14186,3,W13.10-16,SCRS 222,Aug 22--Dec 09,A Gilmore
MIT,571,Pre-internship and Seminar,01,14187,2,M11.10-13,SCRS 216,Aug 22--Dec 09,A Segadelli
MIT,571,Pre-internship and Seminar,01 Lab,14188,0,ARRGT,ARR ARR,Aug 22--Dec 09,A Segadelli
NEP,320,Strength Training and Conditioning; Theory and Application,01,14216,3,"M,W9.10-10",SHER 317,Aug 22--Dec 09,J Larsen
NEP,320,Strength Training and Conditioning; Theory and Application,01 Lab,14224,0,TU9.10-12,SHER 328,Aug 22--Dec 09,J Larsen
NEP,320,Strength Training and Conditioning; Theory and Application,02 Lab,14225,0,TU13.10-16,SHER 328,Aug 22--Dec 09,J Larsen
NEP,340,Essentials of Food Preparation for Health Sciences,01,14217,3,"M,W13.10-14",SHER 317,Aug 22--Dec 09,K Frederick
NEP,340,Essentials of Food Preparation for Health Sciences,01 Lab,14226,0,TU9.10-12,SHSB 338,Aug 22--Dec 09,K Frederick
NEP,340,Essentials of Food Preparation for Health Sciences,02 Lab,14227,0,TU13.10-16,SHSB 338,Aug 22--Dec 09,K Frederick
NEP,362,Biomechanical Analysis,01,14218,3,"TU,TH17.10-18.25",SHER 310,Aug 22--Dec 09,M Mcmulkin
NEP,400,Macronutrient Metabolism,01,14222,3,"M,W11.35-12.50",SHER 317,Aug 22--Dec 09,P Solverson
NEP,430,Host-Associated Microbiome in Health and Nutrition,01,16117,3,TU13.10-15.40,SHER 310,Aug 22--Dec 09,F Carbonero
NEP,458,Nutrition Throughout the Life Cycle,01,14233,3,"TU,TH9.10-10.25",SHER 310,Aug 22--Dec 09,M Perrigue
NEP,463,Exercise Physiology,01,14223,4,"M,W10.10-11.25",SHER 317,Aug 22--Dec 09,C Jarrett
NEP,463,Exercise Physiology,01 Lab,14228,0,TH9.10-12,SHER 301,Aug 22--Dec 09,C Jarrett
NEP,463,Exercise Physiology,02 Lab,14229,0,TH13.10-16,SHER 301,Aug 22--Dec 09,C Jarrett
NEP,477,Human Health Behavior and Behavioral Interventions,01,14237,3,"M,W14.10-15.25",SHER 310,Aug 22--Dec 09,J Larsen
NEP,478,Cardiopulmonary Physiology,01,14234,3,"TU,TH12.10-13",SHER 310,Aug 22--Dec 09,H Haverkamp
NEP,478,Cardiopulmonary Physiology,01 Lab,14235,0,F9.10-12,SHER 301,Aug 22--Dec 09,H Haverkamp
NEP,479,Nutrition and Exercise Practicum I,01,14221,3,TH16.10-17,SHER 310,Aug 22--Dec 09,J Larsen
NEP,479,Nutrition and Exercise Practicum I,01 Lab,14230,0,"M,W10.30-13.30",SHER 328,Aug 22--Dec 09,J Larsen
NEP,479,Nutrition and Exercise Practicum I,02 Lab,14231,0,"M,W15.30-18.30",SHER 328,Aug 22--Dec 09,J Larsen
NEP,489,NEP Internship and Professional Development Seminar,01,14232,3,TH13.10-15.40,SHER 310,Aug 22--Dec 09,J Larsen
NEP,501,Community Supervised Practice,01,14245,5,M12.10-15,SAC 45,Aug 22--Aug 22,A Davis
NEP,501,Community Supervised Practice,"","","",W12.10-15,SAC 45,"",""
NEP,501,Community Supervised Practice,"","","",F8.10-12,ARR ARR,"",""
NEP,501,Community Supervised Practice,"","","",F13.10-14,SHER 310,"",""
NEP,501,Community Supervised Practice,"","","",F13.10-14,SHER 310,"",""
NEP,501,Community Supervised Practice,"","","",F13.10-14,SHER 310,"",""
NEP,501,Community Supervised Practice,01 Lab,14279,0,ARRGT,ARR ARR,Aug 22--Dec 09,A Davis
NEP,505,Graduate Seminar,01,14251,1,F12.10-13,SHER 310,Aug 22--Dec 09,P Monsivais
NEP,520,Research Methods in Nutrition and Exercise Physiology,01,14250,3,"TU,TH16.10-17.25",SHER 317,Aug 22--Dec 09,P Monsivais
NEP,530,Host-Associated Microbiome in Health and Nutrition,01,16118,3,TU13.10-15.40,SHER 310,Aug 22--Dec 09,F Carbonero
NEP,537,Medical Nutrition Therapy I,01,14238,4,"M,W12.10-13.25",SCRS 250,Aug 22--Dec 09,L Heneghen
NEP,537,Medical Nutrition Therapy I,01 Lab,14239,0,TH9.10-12,SCRS 216,Aug 22--Dec 09,L Heneghen
NEP,537,Medical Nutrition Therapy I,02 Lab,14241,0,TH13.10-16,SCRS 216,Aug 22--Dec 09,L Heneghen
