Prefix,Course Number,Course Title,Section,Class Number,Credit,Days & Times,Bldg & Room,Dates,Instructor
BIO_ENG,475,Introduction to Biochemical Engineering,01,09990,3,"M,W,F10.10-11",TFLO 224,Aug 22--Dec 09,X Zhang
BIOLOGY,102,[BSCI] General Biology,01,09048,4,"M,W,F12.10-13",TCOL 202,Aug 22--Dec 09,Y Liu
BIOLOGY,102,[BSCI] General Biology,01 Lab,09049,0,TU9.10-12,TCOL 226,Aug 22--Dec 09,Y Liu
BIOLOGY,102,[BSCI] General Biology,02 Lab,09160,0,TU13.30-16.20,TCOL 226,Aug 22--Dec 09,Y Liu
BIOLOGY,106,[BSCI] Introductory Biology: Organismal Biology,01,09136,4,"M,W,F11.10-12",TCOL 102,Aug 22--Dec 09,L Nelson
BIOLOGY,106,[BSCI] Introductory Biology: Organismal Biology,01 Lab,09146,0,W17.10-20,TCOL 226,Aug 22--Dec 09,L Nelson
BIOLOGY,106,[BSCI] Introductory Biology: Organismal Biology,02 Lab,09147,0,TH9.10-12,TCOL 226,Aug 22--Dec 09,L Nelson
BIOLOGY,106,[BSCI] Introductory Biology: Organismal Biology,03 Lab,09161,0,TH13.30-16.20,TCOL 226,Aug 22--Dec 09,L Nelson
BIOLOGY,140,[BSCI] Introduction to Nutritional Science,01,09098,3,"M,W7.45-9",TCOL 202,Aug 22--Dec 09,S Callister
BIOLOGY,301,General Genetics,01,09008,4,"M,W,F11.10-12",TFLO 252,Aug 22--Dec 09,E Sweet
BIOLOGY,301,General Genetics,"","","",W12.10-13,TFLO 252,"",""
BIOLOGY,352,Cells,01,09599,3,"TU,TH10.35-11.50",TCOL 102,Aug 22--Dec 09,M Lipton
BIOLOGY,354,Human Anatomy for Health Occupations,01,09062,4,"M,W,F13.10-14",TCOL 102,Aug 22--Dec 09,K Bergstrom
BIOLOGY,354,Human Anatomy for Health Occupations,01 Lab,09063,0,TH9.10-12,TCOL 214,Aug 22--Dec 09,K Bergstrom
BIOLOGY,354,Human Anatomy for Health Occupations,02 Lab,09064,0,TH13.30-16.20,TCOL 214,Aug 22--Dec 09,K Bergstrom
BIOLOGY,372,[M] General Ecology,01,09017,4,"TU,TH12.05-13.20",TCOL 202,Aug 22--Dec 09,L Nelson
BIOLOGY,372,[M] General Ecology,01 Lab,09018,0,W8.10-11,TCOL 222,Aug 22--Dec 09,L Nelson
BIOLOGY,372,[M] General Ecology,02 Lab,09019,0,W14.10-17,TCOL 222,Aug 22--Dec 09,L Nelson
BIOLOGY,401,[CAPS] [M] Plants and People,01,09137,3,"TU,TH9.10-10.25",TCOL 126,Aug 22--Dec 09,T Cheeke
BIOLOGY,420,Plant Physiology,01,09100,3,"TU,TH12.05-13.20",TFLO 224,Aug 22--Dec 09,A Felsot
BIOLOGY,430,Methods of Teaching Secondary Science I,01,10000,3,TH17.15-20,TCOL 108,Aug 22--Dec 09,J Firestone
BIOLOGY,495,"Internship in Biology, Botany, and Zoology",01,"",V,ARRGT,ARR ARR,Aug 22--Dec 09,(multiple)
BIOLOGY,499,Special Problems,01,"",V,ARRGT,ARR ARR,Aug 22--Dec 09,(multiple)
BIOLOGY,500,Seminar,01,10107,1,ARRGT,ARR ARR,Aug 22--Dec 09,T Cheeke
BIOLOGY,500,Seminar,02,10093,1,M15.10-16.25,TFLO 260,Aug 22--Dec 09,T Cheeke
BIOLOGY,600,Special Projects or Independent Study,01,09176,V,ARRGT,ARR ARR,Aug 22--Dec 09,A Felsot
BIOLOGY,700,"Master's Research, Thesis, and/or Examination",01,09000,V,ARRGT,ARR ARR,Aug 22--Dec 09,(multiple)
BIOLOGY,702,"Master's Special Problems, Directed Study and/or Examination",01,09128,V,ARRGT,ARR ARR,Aug 22--Dec 09,A Felsot
BIOLOGY,800,"Doctoral Research, Dissertation, and/or Examination",01,09001,V,ARRGT,ARR ARR,Aug 22--Dec 09,(multiple)
BSYSE,556,Surface Hydrologic Processes and Modeling,01,09685,3,TU13.30-15.20,VC ARR,Aug 22--Dec 09,J Wu
BSYSE,556,Surface Hydrologic Processes and Modeling,01 Lab,09686,0,TH13.30-16,VC ARR,Aug 22--Dec 09,J Wu
BSYSE,597,Biomass Biological Process Engineering,01,09850,3,TH9.10-11.40,TFLO 260,Aug 22--Dec 09,B Yang
BSYSE,598,Graduate Seminar,01,08860,1,TH16.10-17,TFLO 260,Aug 22--Dec 09,P Ndegwa
BSYSE,700,"Master's Research, Thesis, and/or Examination",01,08867,V,ARRGT,ARR ARR,Aug 22--Dec 09,(multiple)
BSYSE,800,"Doctoral Research, Dissertation, and/or Examination",01,08869,V,ARRGT,ARR ARR,Aug 22--Dec 09,(multiple)
CE,211,Statics,01,09124,3,"TU,TH17.45-19",TFLO 252,Aug 22--Dec 09,M Hossain
CE,302,Introduction to Surveying,01,08906,2,M9.10-10,TFLO 133,Aug 22--Dec 09,Y Demissie
CE,302,Introduction to Surveying,01 Lab,08907,0,W9.10-12,TBSL 103,Aug 22--Dec 09,Y Demissie
CE,315,Fluid Mechanics,01,08908,3,"M,W17.45-19",TFLO 133,Aug 22--Dec 09,M Mortuza
CE,317,[M] Geotechnical Engineering I,01,08909,4,"TU,TH12.05-13.20",TFLO 133,Aug 22--Dec 09,M Mortuza
CE,317,[M] Geotechnical Engineering I,01 Lab,08910,0,W12.10-15,TEST 111,Aug 22--Dec 09,M Mortuza
CE,330,Introduction to Structural Engineering,01,08911,3,"TU,TH13.30-14.45",TFLO 244,Aug 22--Dec 09,M Mortuza
CE,341,Introduction to Environmental Engineering,01,08912,3,"TU,TH10.35-11.50",TBSL 103,Aug 22--Dec 09,M Hossain
CE,433,Reinforced Concrete Design,01,09201,3,"TU,TH10.35-11.50",TBSL 104,Aug 22--Dec 09,J Morshed
CE,451,Open Channel Flow,01,08915,3,"TU,TH9.10-10.25",TFLO 133,Aug 22--Dec 09,Y Demissie
CE,463,Engineering Administration,01,08917,3,"M,W16.15-17.30",TBSL 103,Aug 22--Dec 09,J Morshed
CE,475,Groundwater,01,09853,3,"M,W12.10-13",TCOL 126,Aug 22--Dec 09,M Hossain
CE,475,Groundwater,01 Lab,09855,0,W8.10-11,TEST 111,Aug 22--Dec 09,M Hossain
CE,480,[M] Ethics and Professionalism,01,08918,1,TU16.10-17,TFLO 131,Aug 22--Dec 09,M Hendrickson
CE,495,Engineering Experience,01,"",V,ARRGT,ARR ARR,Aug 22--Dec 09,(multiple)
CE,499,Special Problems,01,"",V,ARRGT,ARR ARR,Aug 22--Dec 09,Y Demissie
CE,551,Open Channel Flow,01,08916,3,"TU,TH9.10-10.25",TFLO 133,Aug 22--Dec 09,Y Demissie
CE,580,Graduate Seminar,01,09120,1,F12.10-13,TFLO 133,Aug 22--Dec 09,Y Demissie
CE,600,Special Projects or Independent Study,01,09121,V,ARRGT,ARR ARR,Aug 22--Dec 09,(multiple)
CE,700,"Master's Research, Thesis and/or Examination",01,08921,V,ARRGT,ARR ARR,Aug 22--Dec 09,(multiple)
CE,702,"Master's Special Problems, Directed Study, and/or Examination",01,08922,V,ARRGT,ARR ARR,Aug 22--Dec 09,(multiple)
CE,800,"Doctoral Research, Dissertation, and/or Examination",01,08923,V,ARRGT,ARR ARR,Aug 22--Dec 09,(multiple)
CHE,461,Introduction to Nuclear Engineering,01,08976,3,"TU,TH16.20-17.35",TFLO 224,Aug 22--Dec 09,R Stout
CHE,475,Introduction to Biochemical Engineering,01,09989,3,"M,W,F10.10-11",TFLO 224,Aug 22--Dec 09,X Zhang
CHE,510,Transport Processes,01,08854,3,"TU,TH13.30-14.45",TFLO 224,Aug 22--Dec 09,H Beyenal
CHE,560,Biochemical Engineering,01,09986,3,"M,W,F10.10-11",TFLO 224,Aug 22--Dec 09,X Zhang
CHE,596,Research Methods and Presentation,01,08855,3,"TU,TH9.10-10.25",TFLO 224,Aug 22--Dec 09,A Kostyukova
CHE,598,Research Seminar,01,08856,1,M16.10-17,TFLO 210,Aug 22--Dec 09,W Dong
CHE,700,"Master's Research, Thesis, and/or Examination",01,08857,V,ARRGT,ARR ARR,Aug 22--Dec 09,""
CHE,702,"Master's Special Problems, Directed Study, and/or Examination",01,08858,V,ARRGT,ARR ARR,Aug 22--Dec 09,""
CHE,800,"Doctoral Research, Dissertation, and/or Examination",01,08859,V,ARRGT,ARR ARR,Aug 22--Dec 09,(multiple)
CHEM,101,[PSCI] Introduction to Chemistry,01,09055,4,"M,W,F9.10-10",TCOL 202,Aug 22--Dec 09,D Mast
CHEM,101,[PSCI] Introduction to Chemistry,01 Lab,09056,0,TH9.10-12,TCOL 122,Aug 22--Dec 09,D Mast
CHEM,101,[PSCI] Introduction to Chemistry,02 Lab,09057,0,W13.10-16,TCOL 122,Aug 22--Dec 09,D Mast
CHEM,105,[PSCI] Principles of Chemistry I,01,09065,4,"M,W,F13.10-14",TCOL 202,Aug 22--Dec 09,N Devarie Baez
CHEM,105,[PSCI] Principles of Chemistry I,01 Lab,09066,0,TU9.10-12,TCOL 122,Aug 22--Dec 09,N Devarie Baez
CHEM,105,[PSCI] Principles of Chemistry I,02 Lab,09067,0,TU13.30-16.20,TCOL 122,Aug 22--Dec 09,N Devarie Baez
CHEM,105,[PSCI] Principles of Chemistry I,03 Lab,09068,0,TU17.10-20,TCOL 122,Aug 22--Dec 09,N Devarie Baez
CHEM,105,[PSCI] Principles of Chemistry I,04 Lab,09069,0,TH13.30-16.20,TCOL 122,Aug 22--Dec 09,N Devarie Baez
CHEM,345,Organic Chemistry I,01,09059,4,"TU,TH10.35-11.50",TCOL 202,Aug 22--Dec 09,N Devarie Baez
CHEM,345,Organic Chemistry I,01 Lab,09060,0,TH13.30-16.20,TBSL 173,Aug 22--Dec 09,K Nandy
CHEM,345,Organic Chemistry I,02 Lab,09061,0,TH17.10-20,TBSL 173,Aug 22--Dec 09,K Nandy
CHEM,345,Organic Chemistry I,03 Lab,09179,0,W16.10-19,TBSL 173,Aug 22--Dec 09,K Nandy
CHEM,345,Organic Chemistry I,04 Lab,09702,0,TU13.30-16.20,TBSL 173,Aug 22--Dec 09,K Nandy
COM,102,[COMM] Public Speaking in the Digital Age,01,09095,3,"TU,TH12.05-13.20",TCIC 210,Aug 22--Dec 09,S Bisch
COM,102,[COMM] Public Speaking in the Digital Age,02,09254,3,"M,W,F10.10-11",TFLO 252,Aug 22--Dec 09,S Bisch
COM,105,[HUM] Communication in Global Contexts,02,"",3,ARRGT,ARR ARR,Aug 22--Dec 09,C Curtis
COMHLTH,571,Communicating Health in Practice,01,"",3,ARRGT,ARR ARR,Aug 22--Dec 09,W Cao
CPT_S,121,Program Design and Development C/C++,01,08924,4,"M,W16.15-17.30",TCOL 126,Aug 22--Dec 09,L Delatorre
CPT_S,121,Program Design and Development C/C++,01 Lab,08925,0,F16.10-19,TFLO 145,Aug 22--Dec 09,L Delatorre
CPT_S,121,Program Design and Development C/C++,02 Lab,10282,0,F13.10-16,TFLO 145,Aug 22--Dec 09,L Delatorre
CPT_S,223,Advanced Data Structures C/C++,01,08926,3,"M,W16.15-17.30",TFLO 131,Aug 22--Dec 09,N Tenney
CPT_S,260,Introduction to Computer Architecture,01,08928,3,"TU,TH14.55-16.10",TFLO 244,Aug 22--Dec 09,D Brown
CPT_S,302,Professional Skills in Computing and Engineering,01,08929,3,"M,W17.45-19",TFLO 252,Aug 22--Dec 09,E Hirt
CPT_S,315,Introduction to Data Mining,02,09952,3,"TU,TH13.30-14.45",TFLO 151,Aug 22--Dec 09,J Miller
CPT_S,317,Automata and Formal Languages,01,08931,3,"M,W,F14.10-15",TFLO 131,Aug 22--Dec 09,J Miller
CPT_S,327,Introduction to Cyber Security,01,16504,3,"M,W,F11.10-12",TFLO 256,Aug 22--Dec 09,A Jillepalli
CPT_S,360,Systems Programming C/C++,01,16604,4,"TU,TH17.45-19",TFLO 133,Aug 22--Dec 09,E Felix
CPT_S,360,Systems Programming C/C++,01 Lab,16605,0,F17.30-20.20,TFLO 151,Aug 22--Dec 09,E Felix
CPT_S,411,Introduction to Parallel Computing,01,09234,3,"M,W,F15.10-16",TFLO 244,Aug 22--Dec 09,L Delatorre
CPT_S,415,Big Data,01,"",3,ARRGT,ARR ARR,Aug 22--Dec 09,S Badri
CPT_S,421,Software Design Project I,01,09737,3,F16.10-17,TFLO 133,Aug 22--Dec 09,B Philipp
CPT_S,421,Software Design Project I,01 Lab,09738,0,F13.10-16,TFLO 133,Aug 22--Dec 09,B Philipp
CPT_S,421,Software Design Project I,"","","",F17.10-20,TFLO 133,"",""
CPT_S,437,Introduction to Machine Learning,01,16438,3,"TU,TH9.10-10.25",TFLO 256,Aug 22--Dec 09,D Cook
CPT_S,453,Graph Theory,01,09282,3,"M,W,F14.10-15",TFLO 256,Aug 22--Dec 09,M Hudelson
CPT_S,455,Introduction to Computer Networks,01,09206,3,"M,W16.15-17.30",TBSL 104,Aug 22--Dec 09,R Swannack
CPT_S,460,Operating Systems and Computer Architecture,01,08935,3,"M,W17.45-19",TFLO 131,Aug 22--Dec 09,L Delatorre
CPT_S,490,Work Study Internship,01,"",V,ARRGT,ARR ARR,Aug 22--Dec 09,L Delatorre
CPT_S,499,Special Problems,01,"",V,ARRGT,ARR ARR,Aug 22--Dec 09,J Miller
CPT_S,499,Special Problems,02,"",V,ARRGT,ARR ARR,Aug 22--Dec 09,D Cook
CPT_S,515,Advanced Algorithms,02,16594,3,"M,W,F10.10-11",TFLO 256,Aug 22--Dec 09,Z Dang
CPT_S,553,Graph Theory,01,09283,3,"M,W,F14.10-15",TFLO 256,Aug 22--Dec 09,M Hudelson
CPT_S,580,Advanced Topics in Computer Science,01,16897,3,F16.10-19,TFLO 240,Aug 22--Dec 09,J Miller
CPT_S,595,Directed Study in Computer Science,01,08940,V,ARRGT,ARR ARR,Aug 22--Dec 09,J Miller
CPT_S,600,Special Projects or Independent Study,01,08941,V,ARRGT,ARR ARR,Aug 22--Dec 09,J Miller
CPT_S,700,"Master's Research, Thesis, and/or Examination",01,08942,V,ARRGT,ARR ARR,Aug 22--Dec 09,(multiple)
CPT_S,702,"Master's Special Problems, Directed Study, and/or Examination",01,08943,V,ARRGT,ARR ARR,Aug 22--Dec 09,J Miller
CPT_S,800,"Doctoral Research, Dissertation, and/or Examination",01,08944,V,ARRGT,ARR ARR,Aug 22--Dec 09,J Miller
CRM_J,370,Policing and Society,01,"",3,ARRGT,ARR ARR,Aug 22--Dec 09,T Wilson
CROP_SCI,102,Introduction to Cultivated Plants,01,09130,3,"M,W,F11.10-12",TWSC 202,Aug 22--Dec 09,C Kawula
CROP_SCI,495,Research Experience,01,"",V,ARRGT,ARR ARR,Aug 22--Dec 09,J Blauer
CST_M,254,Construction Graphics,01,08936,2,M11.10-12,TFLO 151,Aug 22--Dec 09,S Philipp
CST_M,254,Construction Graphics,01 Lab,08937,0,TU16.20-18,TFLO 151,Aug 22--Dec 09,S Philipp
DATA,115,Introduction to Data Analytics,01,"",3,ARRGT,ARR ARR,Aug 22--Dec 09,P Rao
DTC,101,[ARTS] Introduction to Digital Technology & Culture,01,09011,3,"M,W,F9.10-10",TFLO 138,Aug 22--Dec 09,P Mudd
DTC,101,[ARTS] Introduction to Digital Technology & Culture,02,09183,3,"TU,TH12.05-13.20",TCOL 126,Aug 22--Dec 09,A Plemons
DTC,201,[ARTS] Tools and Methods for Digital Technology,01,09162,3,"M,W,F13.10-14",TFLO 138,Aug 22--Dec 09,P Mudd
DTC,335,3D Digital Animation,01,09376,3,"M,W14.10-15",TFLO 138,Aug 22--Dec 09,P Mudd
DTC,335,3D Digital Animation,01 Lab,09749,0,"M,W15.10-16",TFLO 138,Aug 22--Dec 09,P Mudd
DTC,336,Multimedia Design,01,09195,3,"TU,TH10.35-11.50",TFLO 138,Aug 22--Dec 09,P Mudd
DTC,354,[ARTS] [M] Digital Storytelling,01,09732,3,"M,W11.10-12",TFLO 138,Aug 22--Dec 09,M Brown
DTC,354,[ARTS] [M] Digital Storytelling,"","","",F11.10-12,WEB ARR,"",""
DTC,355,[M] Multimedia Authoring,01,09265,3,ARRGT,ARR ARR,Aug 22--Dec 09,T De Vries
DTC,375,"[M] Language, Texts and Technology",01,09211,3,"TU,TH9.10-10.25",TCIC 210,Aug 22--Dec 09,V Cozza
DTC,498,Internship,01,"",V,ARRGT,ARR ARR,Aug 22--Dec 09,A Plemons
DTC,499,Special Problems,01,"",V,ARRGT,ARR ARR,Aug 22--Dec 09,(multiple)
E_A,300,Educ Abroad,01,"",V,ARRGT,ARR ARR,Aug 22--Dec 09,M Styborski
E_E,214,Design of Logic Circuits,01,08952,4,"M,W16.15-17.30",TFLO 133,Aug 22--Dec 09,S Hudson
E_E,214,Design of Logic Circuits,01 Lab,08953,0,M17.40-20.30,TFLO 164,Aug 22--Dec 09,W Jorgensen
E_E,214,Design of Logic Circuits,02 Lab,16199,0,W17.40-20.30,TFLO 164,Aug 22--Dec 09,W Jorgensen
E_E,302,Professional Skills in Computing and Engineering,01,08930,3,"M,W17.45-19",TFLO 252,Aug 22--Dec 09,E Hirt
E_E,311,Electronics,01,08954,3,"TU,TH16.20-17.35",TFLO 133,Aug 22--Dec 09,M Osman
E_E,321,Electrical Circuits II,01,08955,3,"M,W,F15.10-16",TCOL 126,Aug 22--Dec 09,D Lowry
E_E,331,Electromagnetic Fields and Waves,01,08956,3,"M,W,F14.10-15",TFLO 244,Aug 22--Dec 09,D Lowry
E_E,352,[M] Electrical Engineering Laboratory I,01,08986,3,M12.10-13,TFLO 133,Aug 22--Dec 09,S Hudson
E_E,352,[M] Electrical Engineering Laboratory I,01 Lab,08987,0,"TU,TH13.30-16.20",TFLO 164,Aug 22--Dec 09,S Hudson
E_E,352,[M] Electrical Engineering Laboratory I,"","","","TU,TH13.30-16.20",TFLO 161,"",""
E_E,415,Design Project Management,01,08957,3,F16.10-17,TFLO 133,Aug 22--Dec 09,B Philipp
E_E,415,Design Project Management,01 Lab,08958,0,F13.10-16,TFLO 133,Aug 22--Dec 09,B Philipp
E_E,415,Design Project Management,"","","",F17.10-20,TFLO 133,"",""
E_E,455,Introduction to Computer Networks,01,09208,3,"M,W16.15-17.30",TBSL 104,Aug 22--Dec 09,R Swannack
E_E,464,Digital Signal Processing I,01,09729,3,"TU,TH14.55-16.10",TFLO 133,Aug 22--Dec 09,S Hudson
E_E,489,Introduction to Control Systems,01,08959,3,"TU,TH13.30-14.45",TFLO 131,Aug 22--Dec 09,S Kundu
E_E,491,Performance of Power Systems,01,09112,3,"TU,TH12.05-13.20",TFLO 131,Aug 22--Dec 09,M Osman
E_E,495,Internship in Electrical Industry,01,"",V,ARRGT,ARR ARR,Aug 22--Dec 09,(multiple)
E_E,496,Semiconductor Devices,01,08961,3,"M,W,F11.10-12",TFLO 224,Aug 22--Dec 09,M Osman
E_E,499,Special Problems,01,"",V,ARRGT,ARR ARR,Aug 22--Dec 09,(multiple)
E_E,507,Random Processes in Engineering,01,10014,3,"M,W16.15-17.30",TFLO 240,Aug 22--Dec 09,D Lowry
E_E,521,Analysis of Power Systems,01,09619,3,"TU,TH14.55-16.10",TFLO 224,Aug 22--Dec 09,N Schulz
E_E,527,Antenna Theory and Design,01,16862,3,"M,W16.15-17.30",TFLO 239,Aug 22--Dec 09,S Hudson
E_E,595,Directed Study in Electrical Engineering,01,08963,V,ARRGT,ARR ARR,Aug 22--Dec 09,M Osman
E_E,600,Special Projects or Independent Study,01,08964,V,ARRGT,ARR ARR,Aug 22--Dec 09,(multiple)
E_E,700,"Master's Research, Thesis, and/or Examination",01,08965,V,ARRGT,ARR ARR,Aug 22--Dec 09,(multiple)
E_E,702,"Master's Special Problems, Directed Study, and/or Examination",01,08966,V,ARRGT,ARR ARR,Aug 22--Dec 09,(multiple)
E_M,522,Leading People and Organizations,01,"",3,W17.15-19.45,WEB ARR,Aug 22--Dec 09,K Bachman
E_M,564,Project Management,01,"",3,TU17.15-19.45,WEB ARR,Aug 22--Dec 09,K Bachman
E_M,575,Managing Innovation: Strategy and Performance,01,"",3,W17.15-19.45,WEB ARR,Aug 22--Dec 09,J Jones
ECONS,101,[SSCI] Fundamentals of Microeconomics,01,09003,3,"TU,TH9.10-10.25",TCIC 216,Aug 22--Dec 09,J Timmons
ECONS,102,[SSCI] Fundamentals of Macroeconomics,01,09135,3,"TU,TH10.35-11.50",TCIC 216,Aug 22--Dec 09,J Timmons
ECONS,102,[SSCI] Fundamentals of Macroeconomics,02,"",3,ARRGT,ARR ARR,Aug 22--Dec 09,C Clarke
ECONS,305,Intermediate Microeconomics without Calculus,01,"",3,ARRGT,ARR ARR,Aug 22--Dec 09,J Wang
ECONS,320,Money and Banking,01,09458,3,ARRGT,ARR ARR,Aug 22--Dec 09,A Basit
ED_AD,501,Philosophy of Education,01,"",3,W17.45-20.30,VC ARR,Aug 22--Dec 09,S Finley
ED_AD,507,Social Foundations of Education,01,"",3,ARRGT,ARR ARR,Aug 22--Dec 09,T Watson
ED_AD,509,Leading School Improvement,01,16697,3,M17.45-20.30,VC ARR,Aug 22--Dec 09,N Mccann
ED_AD,512,Leadership Studies for Social Justice,01,08870,3,M17.45-20.30,VC ARR,Aug 22--Dec 09,C Woods
ED_AD,521,Topics in Education,01,16537,3,TH17.45-20.30,VC ARR,Aug 22--Dec 09,S Calderone
ED_AD,580,School Organization and Administration,01,"",3,TU17.45-20.30,VC ARR,Aug 22--Dec 09,J Walls
ED_AD,589,Leadership Development Seminar,01,09110,3,W17.45-20.30,VC ARR,Aug 22--Dec 09,K Cowin
ED_AD,590,Internship,01,"",V,SA9-14,VC ARR,Sep 17--Sep 17,K Cowin
ED_AD,590,Internship,"","","",SA9-14,VC ARR,"",""
ED_AD,590,Internship,"","","",SA9-14,VC ARR,"",""
ED_AD,590,Internship,"","","",SA9-14,VC ARR,"",""
ED_AD,590,Internship,"","","",SA9-14,VC ARR,"",""
ED_AD,702,"Master's Special Problems, Directed Study, and/or Examination",01,09029,V,ARRGT,ARR ARR,Aug 22--Dec 09,K Cowin
ED_AD,800,"Doctoral Research, Dissertation, and/or Examination",01,08872,V,ARRGT,ARR ARR,Aug 22--Dec 09,(multiple)
ED_MTHSC,800,"Doctoral Research, Dissertation, and/or Examination",01,09243,V,ARRGT,ARR ARR,Aug 22--Dec 09,(multiple)
ED_PSYCH,401,"Classroom Assessment, Elementary",01,09155,3,W10.10-12.55,TFLO 244,Aug 22--Dec 09,J Firestone
ED_PSYCH,508,Educational Statistics,01,09724,3,TU17.45-20.30,VC ARR,Aug 22--Dec 09,C Gotch
ED_RES,563,Principles of Research,01,09720,3,W17.45-20.30,TFLO 256,Aug 22--Dec 09,S Calderone
ED_RES,564,Qualitative Research,01,09993,3,TU16.10-19,VC ARR,Aug 22--Dec 09,A Roth-Mcduffie
ED_RES,565,Quantitative Research,01,09992,3,M17.45-20.30,TFLO 210,Aug 22--Dec 09,S Dai
ED_RES,571,Doctoral Dissertation Preparation,01,09974,3,W17.45-20.30,VC ARR,Aug 22--Dec 09,K Huggins
ENGLISH,101,[WRTG] College Composition,01,09070,3,"M,W,F10.10-11",TCIC 217,Aug 22--Dec 09,R Mays
ENGLISH,101,[WRTG] College Composition,02,09071,3,"M,W,F11.10-12",TCIC 217,Aug 22--Dec 09,R Mays
ENGLISH,101,[WRTG] College Composition,03,09072,3,"TU,TH10.35-11.50",TCIC 217,Aug 22--Dec 09,G Escalera
ENGLISH,101,[WRTG] College Composition,04,09073,3,"TU,TH13.30-14.45",TCIC 217,Aug 22--Dec 09,G Escalera
ENGLISH,101,[WRTG] College Composition,05,09306,3,"M,W,F9.10-10",TCIC 217,Aug 22--Dec 09,V Cozza
ENGLISH,102,Writing Tutorial,01,09708,1,ARRGT,ARR ARR,Aug 22--Dec 09,R Mays
ENGLISH,102,Writing Tutorial,02,09709,1,W11.10-12,TCIC 101W,Sep 05--Dec 09,R Mays
ENGLISH,102,Writing Tutorial,03,09710,1,M10.10-11,TCIC 101W,Sep 05--Dec 09,R Mays
ENGLISH,102,Writing Tutorial,04,09711,1,TH12.05-12.55,TCIC 101W,Sep 05--Dec 09,R Mays
ENGLISH,102,Writing Tutorial,05,09717,1,TH15-15.50,TCIC 101W,Sep 05--Dec 09,R Mays
ENGLISH,108,[HUM] Introduction to Literature,01,09004,3,"M,W,F9.10-10",TCOL 126,Aug 22--Dec 09,G Escalera
ENGLISH,201,[WRTG] Writing and Research,01,"",3,ARRGT,ARR ARR,Aug 22--Dec 09,L Powers
ENGLISH,210,[HUM] Readings in American Literature,01,09139,3,"M,W,F10.10-11",TCIC 210,Aug 22--Dec 09,G Escalera
