Prefix,Course Number,Course Title,Section,Class Number,Credit,Days & Times,Bldg & Room,Dates,Instructor
NEP,542,Medical Nutrition Therapy II,01,30251,3,F9.10-11.40,SHER 310,Jan 10--Apr 29,L Heneghen
NEP,542,Medical Nutrition Therapy II,02,27637,3,F9.10-11.40,ARR ARR,Jan 10--Apr 29,L Heneghen
NEP,551,Management Practices in Food Service,01,30256,5,"W,TH13.10-16",SCRS 250,Jan 12--Jan 13,K Frederick
NEP,551,Management Practices in Food Service,"","","",F13.10-14.25,SHER 310,"",""
NEP,551,Management Practices in Food Service,"","","",F13.10-14.25,SHER 310,"",""
NEP,551,Management Practices in Food Service,"","","",F13.10-14.25,SHER 310,"",""
NEP,551,Management Practices in Food Service,"","","",F13.10-14.25,SHER 310,"",""
NEP,551,Management Practices in Food Service,"","","",F13.10-14.25,SHER 310,"",""
NEP,551,Management Practices in Food Service,01 Lab,30264,0,ARRGT,ARR ARR,Jan 10--Apr 29,K Frederick
NEP,580,Advanced Topics in Exercise Physiology and Nutrition,01,30526,3,"TU,TH16.10-17.25",SAC 347,Jan 10--Apr 29,G Duncan
NEP,580,Advanced Topics in Exercise Physiology and Nutrition,02,30527,3,"TU,TH10.35-11.50",SAC 347,Jan 10--Apr 29,F Carbonero
NEP,600,Special Projects or Independent Study,01,"",V,ARRGT,ARR ARR,Jan 10--Apr 29,O Amram
NEP,600,Special Projects or Independent Study,02,30536,V,ARRGT,ARR ARR,Jan 10--Apr 29,F Carbonero
NEP,600,Special Projects or Independent Study,03,30537,V,ARRGT,ARR ARR,Jan 10--Apr 29,G Duncan
NEP,600,Special Projects or Independent Study,04,30538,V,ARRGT,ARR ARR,Jan 10--Apr 29,H Haverkamp
NEP,600,Special Projects or Independent Study,05,30539,V,ARRGT,ARR ARR,Jan 10--Apr 29,J Larsen
NEP,600,Special Projects or Independent Study,06,30540,V,ARRGT,ARR ARR,Jan 10--Apr 29,P Monsivais
NEP,600,Special Projects or Independent Study,07,30541,V,ARRGT,ARR ARR,Jan 10--Apr 29,M Perrigue
NEP,600,Special Projects or Independent Study,08,30542,V,ARRGT,ARR ARR,Jan 10--Apr 29,P Solverson
NEP,700,"Master's Research, Thesis, and/or Examination",01,30543,V,ARRGT,ARR ARR,Jan 10--Apr 29,O Amram
NEP,700,"Master's Research, Thesis, and/or Examination",02,30544,V,ARRGT,ARR ARR,Jan 10--Apr 29,F Carbonero
NEP,700,"Master's Research, Thesis, and/or Examination",03,30545,V,ARRGT,ARR ARR,Jan 10--Apr 29,G Duncan
NEP,700,"Master's Research, Thesis, and/or Examination",04,30546,V,ARRGT,ARR ARR,Jan 10--Apr 29,H Haverkamp
NEP,700,"Master's Research, Thesis, and/or Examination",05,30547,V,ARRGT,ARR ARR,Jan 10--Apr 29,P Monsivais
NEP,700,"Master's Research, Thesis, and/or Examination",06,30548,V,ARRGT,ARR ARR,Jan 10--Apr 29,M Perrigue
NEP,700,"Master's Research, Thesis, and/or Examination",07,30549,V,ARRGT,ARR ARR,Jan 10--Apr 29,P Solverson
NEP,701,Master's Independent Capstone Project and /or Examination,01,30521,V,F12.10-13,ARR ARR,Jan 14--Jan 14,A Davis
NEP,701,Master's Independent Capstone Project and /or Examination,"","","",F12.10-13,ARR ARR,"",""
NEP,701,Master's Independent Capstone Project and /or Examination,"","","",F12.10-13,ARR ARR,"",""
NEP,800,"Doctoral Research, Dissertation, and/or Examination",01,"",V,ARRGT,ARR ARR,Jan 10--Apr 29,O Amram
NEP,800,"Doctoral Research, Dissertation, and/or Examination",02,30550,V,ARRGT,ARR ARR,Jan 10--Apr 29,F Carbonero
NEP,800,"Doctoral Research, Dissertation, and/or Examination",03,30551,V,ARRGT,ARR ARR,Jan 10--Apr 29,G Duncan
NEP,800,"Doctoral Research, Dissertation, and/or Examination",04,30552,V,ARRGT,ARR ARR,Jan 10--Apr 29,H Haverkamp
NEP,800,"Doctoral Research, Dissertation, and/or Examination",05,30553,V,ARRGT,ARR ARR,Jan 10--Apr 29,P Monsivais
NEP,800,"Doctoral Research, Dissertation, and/or Examination",06,30554,V,ARRGT,ARR ARR,Jan 10--Apr 29,M Perrigue
NEP,800,"Doctoral Research, Dissertation, and/or Examination",07,30555,V,ARRGT,ARR ARR,Jan 10--Apr 29,P Solverson
NEUROSCI,541,Special Topics in Cellular and Molecular Neuroscience,01,27685,V,"M,W10.10-11",SCRS 222,Jan 10--Feb 11,M Varnum
NEUROSCI,541,Special Topics in Cellular and Molecular Neuroscience,"","","",F10.10-12,SCRS 222,"",""
NEUROSCI,541,Special Topics in Cellular and Molecular Neuroscience,02,27686,V,"M,W10.10-11",SCRS 222,Feb 14--Mar 25,G Wayman
NEUROSCI,541,Special Topics in Cellular and Molecular Neuroscience,"","","",F10.10-12,SCRS 222,"",""
NEUROSCI,541,Special Topics in Cellular and Molecular Neuroscience,03,27729,V,"M,W10.10-11",SCRS 222,Mar 28--Apr 29,S Wayman
NEUROSCI,541,Special Topics in Cellular and Molecular Neuroscience,"","","",F10.10-12,SCRS 222,"",""
NEUROSCI,543,Special Topics in Behavioral/Clinical Neuroscience,01,27684,V,"M,F9.10-10",VC SPK,Jan 10--Feb 11,H Jansen
NEUROSCI,543,Special Topics in Behavioral/Clinical Neuroscience,"","","",W8.30-10,SCRS 222,"",""
NEUROSCI,543,Special Topics in Behavioral/Clinical Neuroscience,02,27680,V,"M,F9.10-10",SCRS 222,Feb 14--Mar 25,R Mclaughlin
NEUROSCI,543,Special Topics in Behavioral/Clinical Neuroscience,"","","",W8.30-10,SCRS 222,"",""
NEUROSCI,543,Special Topics in Behavioral/Clinical Neuroscience,03,27730,V,"M,F9.10-10",SCRS 222,Mar 28--Apr 29,R Brown
NEUROSCI,543,Special Topics in Behavioral/Clinical Neuroscience,"","","",W8.30-10,SCRS 222,"",""
NEUROSCI,564,Topics in Biomedical Experimentation,04,27731,V,"TU,TH10.35-11.50",SCRS 222,Jan 10--Feb 11,M Peck
NEUROSCI,564,Topics in Biomedical Experimentation,08,27733,V,"TU,TH13.30-14.45",SCRS 222,Feb 14--Mar 25,""
NEUROSCI,590,Seminar,01,27734,1,F12.10-13.30,SCRS 222,Jan 10--Apr 29,S Wayman
NEUROSCI,700,"Master's Research, Thesis, and/or Examination",01,30164,V,ARRGT,ARR ARR,Jan 10--Apr 29,K Honn
NEUROSCI,800,"Doctoral Research, Dissertation, and/or Examination",01,27679,V,ARRGT,ARR ARR,Jan 10--Apr 29,(multiple)
NURS,308,Professional Development I: Professional Roles and Responsibilities,01,29795,3,W10.30-13.30,SNRS 5,Jan 10--Apr 29,S Hurst
NURS,308,Professional Development I: Professional Roles and Responsibilities,02,29796,3,W10.30-13.30,VC ARR,Jan 10--Apr 29,S Hurst
NURS,309,[M] Professional Development II: Ethical Reasoning and Decision Making Processes in Nursing,01,29797,3,TH13.10-16,SNRS 105,Jan 10--Apr 29,K Anders
NURS,309,[M] Professional Development II: Ethical Reasoning and Decision Making Processes in Nursing,02,29798,3,TH13.10-16,VC ARR,Jan 10--Apr 29,K Anders
NURS,311,Pathophysiology and Pharmacology in Nursing,01,29799,4,W8.10-10,SNRS 5,Jan 10--Apr 29,B Bennett-Wolcott
NURS,311,Pathophysiology and Pharmacology in Nursing,"","","",F11.10-13,SNRS 5,"",""
NURS,311,Pathophysiology and Pharmacology in Nursing,02,29800,4,W8.10-10,VC ARR,Jan 10--Apr 29,B Bennett-Wolcott
NURS,311,Pathophysiology and Pharmacology in Nursing,"","","",F11.10-13,VC ARR,"",""
NURS,315,Nursing Practice: Health and Illness,01,29771,4,ARRGT,ARR ARR,Jan 10--Apr 29,L Parisot
NURS,315,Nursing Practice: Health and Illness,02,29772,4,ARRGT,ARR ARR,Jan 10--Apr 29,A Brekke
NURS,315,Nursing Practice: Health and Illness,03,29773,4,ARRGT,ARR ARR,Jan 10--Apr 29,A Jenkins
NURS,315,Nursing Practice: Health and Illness,04,29774,4,ARRGT,ARR ARR,Jan 10--Apr 29,B Jennings
NURS,315,Nursing Practice: Health and Illness,05,29775,4,ARRGT,ARR ARR,Jan 10--Apr 29,S Mcfadden
NURS,315,Nursing Practice: Health and Illness,06,29776,4,ARRGT,ARR ARR,Jan 10--Apr 29,D Beck
NURS,315,Nursing Practice: Health and Illness,07,29777,4,ARRGT,ARR ARR,Jan 10--Apr 29,D Davidson
NURS,315,Nursing Practice: Health and Illness,08,29778,4,ARRGT,ARR ARR,Jan 10--Apr 29,S Northern
NURS,315,Nursing Practice: Health and Illness,09,29779,4,ARRGT,ARR ARR,Jan 10--Apr 29,W Jones
NURS,315,Nursing Practice: Health and Illness,10,29780,4,ARRGT,ARR ARR,Jan 10--Apr 29,W Jones
NURS,316,Introduction to Nursing Practice in Health and Illness: Theory,01,29665,2,TU13.10-15,SNRS 5,Jan 10--Apr 29,S Northern
NURS,316,Introduction to Nursing Practice in Health and Illness: Theory,02,29666,2,TU13.10-15,VC ARR,Jan 10--Apr 29,S Northern
NURS,317,Health Assessment,01,29667,3,TU10.30-12.30,SNRS 5,Jan 10--Apr 29,L Jinishian
NURS,317,Health Assessment,02,29668,3,TU10.30-12.30,VC ARR,Jan 10--Apr 29,L Jinishian
NURS,317,Health Assessment,01 Lab,29669,0,ARRGT,ARR ARR,Jan 10--Apr 29,M Vulcan
NURS,317,Health Assessment,02 Lab,29670,0,ARRGT,ARR ARR,Jan 10--Apr 29,M Vulcan
NURS,317,Health Assessment,03 Lab,29671,0,ARRGT,ARR ARR,Jan 10--Apr 29,M Wiedmer
NURS,317,Health Assessment,04 Lab,29672,0,ARRGT,ARR ARR,Jan 10--Apr 29,L Jinishian
NURS,317,Health Assessment,05 Lab,29673,0,ARRGT,ARR ARR,Jan 10--Apr 29,S Matar-Curnow
NURS,317,Health Assessment,06 Lab,29674,0,ARRGT,ARR ARR,Jan 10--Apr 29,S Matar-Curnow
NURS,317,Health Assessment,07 Lab,29675,0,ARRGT,ARR ARR,Jan 10--Apr 29,A Fulton
NURS,317,Health Assessment,08 Lab,29676,0,ARRGT,ARR ARR,Jan 10--Apr 29,L Hahn
NURS,322,The Human Experience of Diversity and Health,01,29683,2,F8.10-10,SNRS 105,Jan 10--Apr 29,S Mcfadden
NURS,322,The Human Experience of Diversity and Health,02,29684,2,F8.10-10,VC ARR,Jan 10--Apr 29,S Mcfadden
NURS,323,Nursing in the Genome Era,01,29691,2,M8.10-10,SNRS 105,Jan 10--Apr 29,L Jinishian
NURS,323,Nursing in the Genome Era,02,29692,2,M8.10-10,VC ARR,Jan 10--Apr 29,L Jinishian
NURS,324,Nursing Concepts in Acute and Chronic Illness in the Adult,01,29685,4,M10.30-12.30,SNRS 105,Jan 10--Apr 29,T Landis
NURS,324,Nursing Concepts in Acute and Chronic Illness in the Adult,"","","",F10.30-12.30,SNRS 105,"",""
NURS,324,Nursing Concepts in Acute and Chronic Illness in the Adult,02,29686,4,M10.30-12.30,VC ARR,Jan 10--Apr 29,T Landis
NURS,324,Nursing Concepts in Acute and Chronic Illness in the Adult,"","","",F10.30-12.30,VC ARR,"",""
NURS,325,Nursing Practice in Acute and Chronic Illness in Adults,01,29719,5,ARRGT,ARR ARR,Jan 10--Apr 29,J Carpenter
NURS,325,Nursing Practice in Acute and Chronic Illness in Adults,02,29720,5,ARRGT,ARR ARR,Jan 10--Apr 29,E Davies
NURS,325,Nursing Practice in Acute and Chronic Illness in Adults,03,29721,5,ARRGT,ARR ARR,Jan 10--Apr 29,M Holloway
NURS,325,Nursing Practice in Acute and Chronic Illness in Adults,04,29722,5,ARRGT,ARR ARR,Jan 10--Apr 29,S Knapp
NURS,325,Nursing Practice in Acute and Chronic Illness in Adults,05,29723,5,ARRGT,ARR ARR,Jan 10--Apr 29,K Kedroske
NURS,325,Nursing Practice in Acute and Chronic Illness in Adults,06,29724,5,ARRGT,ARR ARR,Jan 10--Apr 29,T Ewing
NURS,325,Nursing Practice in Acute and Chronic Illness in Adults,07,29725,5,ARRGT,ARR ARR,Jan 10--Apr 29,N Johnson
NURS,325,Nursing Practice in Acute and Chronic Illness in Adults,08,29726,5,ARRGT,ARR ARR,Jan 10--Apr 29,R Baumgarten
NURS,325,Nursing Practice in Acute and Chronic Illness in Adults,09,29727,5,ARRGT,ARR ARR,Jan 10--Apr 29,E Davies
NURS,325,Nursing Practice in Acute and Chronic Illness in Adults,10,29728,5,ARRGT,ARR ARR,Jan 10--Apr 29,D Swayze
NURS,325,Nursing Practice in Acute and Chronic Illness in Adults,11,29729,5,ARRGT,ARR ARR,Jan 10--Apr 29,D Swayze
NURS,325,Nursing Practice in Acute and Chronic Illness in Adults,12,29730,5,ARRGT,ARR ARR,Jan 10--Apr 29,K Campbell
NURS,328,Introduction to Gerontological Nursing,01,29687,2,TU8.10-10,SNRS 5,Jan 10--Apr 29,C Van Son
NURS,328,Introduction to Gerontological Nursing,02,29688,2,TU8.10-10,VC ARR,Jan 10--Apr 29,C Van Son
NURS,360,Contemporary Nursing,01,29801,3,ARRGT,ARR ARR,Jan 10--Mar 04,S Welty
NURS,360,Contemporary Nursing,02,29878,3,ARRGT,ARR ARR,Jan 10--Mar 04,S Welty
NURS,400,[M] Nursing Research and Evidence-Based Practice,01,29718,3,ARRGT,ARR ARR,Mar 07--May 06,C Richards
NURS,400,[M] Nursing Research and Evidence-Based Practice,02,29877,3,ARRGT,ARR ARR,Mar 07--May 06,C Richards
NURS,406,Nursing Management of the Healthcare Environment,01,29693,3,ARRGT,ARR ARR,Jan 10--Mar 04,C Van Son
NURS,406,Nursing Management of the Healthcare Environment,02,29694,3,ARRGT,ARR ARR,Jan 10--Mar 04,C Van Son
NURS,408,Professional Development III: Leadership and Management,01,29733,3,TH9.10-12,SNRS 105,Jan 10--Apr 29,S Perkins
NURS,408,Professional Development III: Leadership and Management,02,29734,3,TH9.10-12,VC ARR,Jan 10--Apr 29,S Perkins
NURS,409,Professional Development IV: Transition to Practice,01,29695,2,M13.10-16,SNRS 5,Jan 10--Apr 29,T Rampley
NURS,409,Professional Development IV: Transition to Practice,02,29696,2,M13.10-16,VC ARR,Jan 10--Apr 29,""
NURS,412,Family and Community as a Context of Care,01,29735,1,W9-10.30,SNRS 203,Jan 10--Apr 29,S Perkins
NURS,412,Family and Community as a Context of Care,02,29736,1,F11.30-13,SNRS 203,Jan 10--Apr 29,S Perkins
NURS,412,Family and Community as a Context of Care,03,29737,1,F11.30-13,SNRS 205,Jan 10--Apr 29,T Bowden
NURS,412,Family and Community as a Context of Care,04,29738,1,TH7.30-9,ARR ARR,Jan 10--Apr 29,A Fulton
NURS,413,Informatics in Healthcare,01,30658,3,ARRGT,ARR ARR,Mar 07--May 06,A Brittain
NURS,413,Informatics in Healthcare,02,30659,3,ARRGT,ARR ARR,Mar 07--May 06,A Brittain
NURS,414,Child and Family Health: Theory,01,29697,3,F8.10-11,SNRS 5,Jan 10--Apr 29,S Perkins
NURS,414,Child and Family Health: Theory,02,29698,3,F8.10-11,VC ARR,Jan 10--Apr 29,S Perkins
NURS,415,Children and Families as the Focus of Nursing Care,01,29740,2,ARRGT,ARR ARR,Jan 10--Apr 29,L Berry
NURS,415,Children and Families as the Focus of Nursing Care,02,29741,2,ARRGT,ARR ARR,Jan 10--Apr 29,K Munro
NURS,415,Children and Families as the Focus of Nursing Care,03,29742,2,ARRGT,ARR ARR,Jan 10--Apr 29,K Anders
NURS,415,Children and Families as the Focus of Nursing Care,04,29743,2,ARRGT,ARR ARR,Jan 10--Apr 29,C Risse
NURS,415,Children and Families as the Focus of Nursing Care,05,29744,2,ARRGT,ARR ARR,Jan 10--Apr 29,J Hickman
NURS,415,Children and Families as the Focus of Nursing Care,06,29745,2,ARRGT,ARR ARR,Jan 10--Apr 29,C Risse
NURS,415,Children and Families as the Focus of Nursing Care,07,29746,2,ARRGT,ARR ARR,Jan 10--Apr 29,T Bowden
NURS,415,Children and Families as the Focus of Nursing Care,08,29747,2,ARRGT,ARR ARR,Jan 10--Apr 29,T Bowden
NURS,415,Children and Families as the Focus of Nursing Care,09,29748,2,ARRGT,ARR ARR,Jan 10--Apr 29,L Berry
NURS,415,Children and Families as the Focus of Nursing Care,10,29749,2,ARRGT,ARR ARR,Jan 10--Apr 29,D Scala
NURS,415,Children and Families as the Focus of Nursing Care,11,29833,2,ARRGT,ARR ARR,Jan 10--Apr 29,A Morse
NURS,415,Children and Families as the Focus of Nursing Care,12,29917,2,ARRGT,ARR ARR,Jan 10--Apr 29,A Morse
NURS,416,Childbearing Health of the Family,01,29699,3,TH13.10-16,SNRS 5,Jan 10--Apr 29,K Mitchell
NURS,416,Childbearing Health of the Family,02,29700,3,TH13.10-16,VC ARR,Jan 10--Apr 29,K Mitchell
NURS,417,Nursing Care of Childbearing Families,01,29761,2,ARRGT,ARR ARR,Jan 10--Apr 29,P Orebaugh
NURS,417,Nursing Care of Childbearing Families,02,29762,2,ARRGT,ARR ARR,Jan 10--Apr 29,C Brigham-Althoff
NURS,417,Nursing Care of Childbearing Families,03,29763,2,ARRGT,ARR ARR,Jan 10--Apr 29,R Adams
NURS,417,Nursing Care of Childbearing Families,04,29764,2,ARRGT,ARR ARR,Jan 10--Apr 29,E Merritt
NURS,417,Nursing Care of Childbearing Families,05,29765,2,ARRGT,ARR ARR,Jan 10--Apr 29,C Brigham-Althoff
NURS,417,Nursing Care of Childbearing Families,06,29766,2,ARRGT,ARR ARR,Jan 10--Apr 29,K Kleiderer
NURS,417,Nursing Care of Childbearing Families,07,29767,2,ARRGT,ARR ARR,Jan 10--Apr 29,A Willard
NURS,417,Nursing Care of Childbearing Families,08,29768,2,ARRGT,ARR ARR,Jan 10--Apr 29,K Mitchell
NURS,417,Nursing Care of Childbearing Families,09,29769,2,ARRGT,ARR ARR,Jan 10--Apr 29,P Orebaugh
NURS,417,Nursing Care of Childbearing Families,10,29770,2,ARRGT,ARR ARR,Jan 10--Apr 29,C Logsdon Douglas
