Prefix,Course Number,Course Title,Section,Class Number,Credit,Days & Times,Bldg & Room,Dates,Instructor
HUMANITY,130,[HUM] Global Literature in Translation,01,05478,3,TU18-20.55,WEB ARR,Jun 21--Jul 30,C Gulam
I_BUS,380,International Business,01,05463,3,"M,W18-21.20",WEB ARR,May 10--Jun 18,J Simmons
KINES,536,Methods of Health and Physical Education,01,05445,2,"TU,TH16.30-18.45",WEB ARR,May 10--Jun 18,M Byrne
MATH,103,Algebra Methods and Introduction to Functions,01,05517,3,"M,TU,W,TH9.15-10.50",WEB ARR,Jun 21--Jul 30,P Krouss
MATH,106,College Algebra,01,05518,3,"M,TU,W,TH12.45-14.20",WEB ARR,May 10--Jun 18,J Valenciano Ibarra
MATH,108,Trigonometry,01,05519,2,"M,TU,W,TH11-12.05",WEB ARR,May 10--Jun 18,O Rumyantseva
MATH,108,Trigonometry,02,05520,2,"M,TU,W,TH11-12.05",WEB ARR,Jun 21--Jul 30,L Sotomayor
MATH,110,Mathematics Acceleration,01,05787,1,ARRGT,ARR ARR,May 10--Jul 30,G Salos
MATH,115,Math 105 Tutorial,01,"",2,ARRGT,ARR ARR,May 10--Jul 30,G Salos
MATH,140,[QUAN] Calculus for Life Scientists,01,07328,4,"M,W,F12.45-14.20",WEB ARR,Jun 07--Jul 30,O Rumyantseva
MATH,140,[QUAN] Calculus for Life Scientists,01 Lab,07329,0,"TU,TH12.50-15.20",WEB ARR,Jun 07--Jul 30,""
MATH,171,[QUAN] Calculus I,01,07532,4,"M,W,F9.15-10.50",WEB ARR,Jun 07--Jul 30,G Salos
MATH,171,[QUAN] Calculus I,01 Lab,07533,0,"TU,TH10.10-12.40",WEB ARR,Jun 07--Jul 30,""
MATH,172,Calculus II,01,07534,4,"M,W,F9.15-10.50",WEB ARR,Jun 07--Jul 30,D Hill
MATH,172,Calculus II,01 Lab,07535,0,"TU,TH10.10-12.40",WEB ARR,Jun 07--Jul 30,""
MATH,201,Mathematics for Business and Economics,01,06734,3,"M,TU,W,TH9.15-10.50",WEB ARR,May 10--Jun 18,J Sung
MATH,202,[QUAN] Calculus for Business and Economics,01,05525,3,"M,TU,W,TH9.15-10.50",WEB ARR,Jun 21--Jul 30,""
MATH,220,Introductory Linear Algebra,01,05524,2,"M,TU,W,TH12.45-13.50",WEB ARR,May 10--Jun 18,S Black
MATH,303,[M] Geometry for the Middle School Teacher,01,05516,3,"TU,TH16.15-19.35",WEB ARR,May 10--Jun 18,C Chappelle
MATH,315,Differential Equations,01,05522,3,"M,TU,W,TH9.15-10.50",WEB ARR,Jun 21--Jul 30,S Black
MATH,440,Applied Mathematics I: PDEs,01,08460,3,"M,TU,W,TH12-13.15",WEB ARR,Jun 21--Jul 30,S Lapin
MATH,448,Numerical Analysis,01,08459,3,"M,TU,W,TH,F10.10-11.25",WEB ARR,May 10--Jun 18,S Lapin
MBIOS,800,"Doctoral Research, Dissertation, and/or Examination",01,08484,V,ARRGT,ARR ARR,May 10--Jul 30,C Cooper
MECH,700,"Master's Research, Thesis, and/or Examination",01,08574,V,ARRGT,ARR ARR,May 10--Jul 30,(multiple)
MED_CLIN,521,Longitudinal Integrated Clerkship I,01,"",8,ARRGT,ARR ARR,Jun 28--Aug 20,J Bowman
MED_CLIN,530,Virtual - Clinical Cases,01,"",2,ARRGT,ARR ARR,Jun 28--Aug 20,D Dewitt
MED_CLIN,530,Virtual - Clinical Cases,02,"",2,ARRGT,ARR ARR,Jun 28--Aug 20,D Dewitt
MED_CLIN,531,Family Medicine - Subinternship,01,"",4,ARRGT,ARR ARR,Jun 28--Aug 20,J Haney
MED_CLIN,532,Internal Medicine - Subinternship,01,"",4,ARRGT,ARR ARR,Jun 28--Aug 20,L Sood
MED_CLIN,533,Surgery - Subinternship,01,"",4,ARRGT,ARR ARR,Jun 28--Aug 20,A Kumar
MED_CLIN,534,Pediatrics - Subinternship,01,"",4,ARRGT,ARR ARR,Jun 28--Aug 20,C Anderson
MED_CLIN,535,Psychiatry - Subinternship,01,"",4,ARRGT,ARR ARR,Jun 28--Aug 20,M Layton
MED_CLIN,536,Obstetrics and Gynecology - Subinternship,01,"",4,ARRGT,ARR ARR,Jun 28--Aug 20,H Andersen
MED_CLIN,537,Emergency Medicine - Emergency Medicine,01,"",4,ARRGT,ARR ARR,Jun 28--Aug 20,C Heine
MED_CLIN,538,Core - Rural Medicine,01,"",4,ARRGT,ARR ARR,Jun 28--Aug 20,J Haney
MED_CLIN,539,Core - Underserved Medicine,01,"",4,ARRGT,ARR ARR,Jun 28--Aug 20,J Haney
MED_CLIN,540,Virtual - Advanced Multi-Specialty Clinical Cases,01,"",2,ARRGT,ARR ARR,Jun 28--Aug 20,D Dewitt
MED_CLIN,541,Clinical Rotation - Radiology,01,"",V,ARRGT,ARR ARR,Jun 28--Aug 20,J Kaczmark
MED_CLIN,542,Clinical Rotation - Dermatology,01,"",V,ARRGT,ARR ARR,Jun 28--Aug 20,C Heine
MED_CLIN,543,Clinical Rotation - Physical Medicine and Rehabilitation,01,"",V,ARRGT,ARR ARR,Jun 28--Aug 20,C Heine
MED_CLIN,544,Internal Medicine - Nephrology,01,"",V,ARRGT,ARR ARR,Jun 28--Aug 20,L Sood
MED_CLIN,545,Internal Medicine - Critical Care,01,"",4,ARRGT,ARR ARR,Jun 28--Aug 20,L Sood
MED_CLIN,546,Surgery - Vascular Surgery,01,"",V,ARRGT,ARR ARR,Jun 28--Aug 20,A Kumar
MED_CLIN,547,Internal Medicine - Cardiology,01,"",V,ARRGT,ARR ARR,Jun 28--Aug 20,L Sood
MED_CLIN,548,Surgery - Orthopaedic Surgery,01,"",V,ARRGT,ARR ARR,Jun 28--Aug 20,A Kumar
MED_CLIN,551,Clinical Rotation - Pathology,01,"",V,ARRGT,ARR ARR,Jun 28--Aug 20,L Sood
MED_CLIN,553,Pediatrics - Subspecialties,01,"",V,ARRGT,ARR ARR,Jun 28--Aug 20,C Anderson
MED_CLIN,553,Pediatrics - Subspecialties,02,"",V,ARRGT,ARR ARR,Jun 28--Aug 20,C Anderson
MED_CLIN,553,Pediatrics - Subspecialties,03,"",V,ARRGT,ARR ARR,Jun 28--Aug 20,C Anderson
MED_CLIN,553,Pediatrics - Subspecialties,04,"",V,ARRGT,ARR ARR,Jun 28--Aug 20,C Anderson
MED_CLIN,553,Pediatrics - Subspecialties,05,"",V,ARRGT,ARR ARR,Jun 28--Aug 20,C Anderson
MED_CLIN,553,Pediatrics - Subspecialties,06,"",V,ARRGT,ARR ARR,Jun 28--Aug 20,C Anderson
MED_CLIN,554,Virtual - Telemedicine: Principles of Practice,01,"",2,ARRGT,ARR ARR,Jun 28--Aug 20,D Dewitt
MED_CLIN,555,Clinical Rotation - Telemedicine,01,"",V,ARRGT,ARR ARR,Jun 28--Aug 20,D Dewitt
MED_CLIN,556,Virtual - Basic Medical Spanish,01,"",2,ARRGT,ARR ARR,Jun 28--Aug 20,F Williams
MED_CLIN,560,Family Medicine - Ambulatory,01,"",V,ARRGT,ARR ARR,Jun 28--Aug 20,J Haney
MED_CLIN,561,Internal Medicine - Ambulatory,01,"",V,ARRGT,ARR ARR,Jun 28--Aug 20,L Sood
MED_CLIN,562,Obstetrics and Gynecology - Ambulatory,01,"",V,ARRGT,ARR ARR,Jun 28--Aug 20,H Andersen
MED_CLIN,563,Pediatrics - Ambulatory,01,"",V,ARRGT,ARR ARR,Jun 28--Aug 20,C Anderson
MED_CLIN,564,Psychiatry - Subspecialties,01,"",V,ARRGT,ARR ARR,Jun 28--Aug 20,M Layton
MED_CLIN,565,Surgery - Ambulatory,01,"",V,ARRGT,ARR ARR,Jun 28--Aug 20,A Kumar
MED_CLIN,566,Internal Medicine - Inpatient,01,"",V,ARRGT,ARR ARR,Jun 28--Aug 20,L Sood
MED_CLIN,567,Obstetrics and Gynecology - Inpatient,01,"",V,ARRGT,ARR ARR,Jun 28--Aug 20,H Andersen
MED_CLIN,568,Pediatrics - Hospital Medicine,01,"",V,ARRGT,ARR ARR,Jun 28--Aug 20,C Anderson
MED_CLIN,570,Away Rotation - North America,01,"",V,ARRGT,ARR ARR,Jun 28--Aug 20,D Dewitt
MED_CLIN,570,Away Rotation - North America,02,"",V,ARRGT,ARR ARR,Jun 28--Aug 20,D Dewitt
MED_CLIN,570,Away Rotation - North America,03,"",V,ARRGT,ARR ARR,Jun 28--Aug 20,D Dewitt
MED_CLIN,570,Away Rotation - North America,04,"",V,ARRGT,ARR ARR,Jun 28--Aug 20,D Dewitt
MED_CLIN,570,Away Rotation - North America,05,"",V,ARRGT,ARR ARR,Jun 28--Aug 20,D Dewitt
MED_CLIN,570,Away Rotation - North America,06,"",V,ARRGT,ARR ARR,Jun 28--Aug 20,D Dewitt
MED_CLIN,571,Away Rotation - International,01,"",V,ARRGT,ARR ARR,Jun 28--Aug 20,D Dewitt
MED_CLIN,572,Clinical Rotation - Addiction Medicine,01,"",V,ARRGT,ARR ARR,Jun 28--Aug 20,M Layton
MED_CLIN,573,Clinical Rotation - Anesthesiology,01,"",V,ARRGT,ARR ARR,Jun 28--Aug 20,A Kumar
MED_CLIN,574,Science - Clinical Bioethics,01,"",V,ARRGT,ARR ARR,Jun 28--Aug 20,C Heine
MED_CLIN,575,Clinical Rotation - Geriatrics,01,"",V,ARRGT,ARR ARR,Jun 28--Aug 20,L Sood
MED_CLIN,576,Internal Medicine - Internal Medicine Subspecialties,01,"",V,ARRGT,ARR ARR,Jun 28--Aug 20,L Sood
MED_CLIN,576,Internal Medicine - Internal Medicine Subspecialties,02,"",V,ARRGT,ARR ARR,Jun 28--Aug 20,L Sood
MED_CLIN,576,Internal Medicine - Internal Medicine Subspecialties,03,"",V,ARRGT,ARR ARR,Jun 28--Aug 20,L Sood
MED_CLIN,576,Internal Medicine - Internal Medicine Subspecialties,04,"",V,ARRGT,ARR ARR,Jun 28--Aug 20,L Sood
MED_CLIN,576,Internal Medicine - Internal Medicine Subspecialties,05,"",V,ARRGT,ARR ARR,Jun 28--Aug 20,L Sood
MED_CLIN,576,Internal Medicine - Internal Medicine Subspecialties,06,"",V,ARRGT,ARR ARR,Jun 28--Aug 20,L Sood
MED_CLIN,577,Surgery - Subspecialties,01,"",V,ARRGT,ARR ARR,Jun 28--Aug 20,A Kumar
MED_CLIN,577,Surgery - Subspecialties,02,"",V,ARRGT,ARR ARR,Jun 28--Aug 20,A Kumar
MED_CLIN,577,Surgery - Subspecialties,03,"",V,ARRGT,ARR ARR,Jun 28--Aug 20,A Kumar
MED_CLIN,577,Surgery - Subspecialties,04,"",V,ARRGT,ARR ARR,Jun 28--Aug 20,A Kumar
MED_CLIN,577,Surgery - Subspecialties,05,"",V,ARRGT,ARR ARR,Jun 28--Aug 20,A Kumar
MED_CLIN,577,Surgery - Subspecialties,06,"",V,ARRGT,ARR ARR,Jun 28--Aug 20,""
MED_CLIN,578,Surgery - General Surgery,01,"",V,ARRGT,ARR ARR,Jun 28--Aug 20,A Kumar
MED_CLIN,579,Science - Medical Informatics,01,"",V,ARRGT,ARR ARR,Jun 28--Aug 20,D Dewitt
MED_CLIN,580,Clinical Rotation - Neurology,01,"",V,ARRGT,ARR ARR,Jun 28--Aug 20,M Layton
MED_CLIN,581,Obstetrics and Gynecology - Subspecialties,01,"",V,ARRGT,ARR ARR,Jun 28--Aug 20,H Andersen
MED_CLIN,581,Obstetrics and Gynecology - Subspecialties,02,"",V,ARRGT,ARR ARR,Jun 28--Aug 20,H Andersen
MED_CLIN,581,Obstetrics and Gynecology - Subspecialties,03,"",V,ARRGT,ARR ARR,Jun 28--Aug 20,H Andersen
MED_CLIN,581,Obstetrics and Gynecology - Subspecialties,04,"",V,ARRGT,ARR ARR,Jun 28--Aug 20,H Andersen
MED_CLIN,581,Obstetrics and Gynecology - Subspecialties,05,"",V,ARRGT,ARR ARR,Jun 28--Aug 20,H Andersen
MED_CLIN,581,Obstetrics and Gynecology - Subspecialties,06,"",V,ARRGT,ARR ARR,Jun 28--Aug 20,H Andersen
MED_CLIN,584,Clinical Rotation - Ophthalmology,01,"",V,ARRGT,ARR ARR,Jun 28--Aug 20,L Sood
MED_CLIN,585,Clinical Rotation - Hospice and Palliative Medicine,01,"",V,ARRGT,ARR ARR,Jun 28--Aug 20,J Haney
MED_CLIN,587,Clinical Rotation - Public Health,01,"",V,ARRGT,ARR ARR,Jun 28--Aug 20,J Haney
MED_CLIN,588,Clinical Rotation - Radiation Oncology,01,"",V,ARRGT,ARR ARR,Jun 28--Aug 20,L Sood
MED_CLIN,589,Clinical Rotation - Transition to Residency,01,"",V,ARRGT,ARR ARR,Jun 28--Aug 20,A Kumar
MED_CLIN,590,Science - Medical Education,01,"",V,ARRGT,ARR ARR,Jun 28--Aug 20,D Dewitt
MED_CLIN,597,Virtual - Virtual Clerkship,01,"",V,ARRGT,ARR ARR,Jun 28--Aug 20,D Dewitt
MED_CLIN,598,Science - Research Experience,01,"",V,ARRGT,ARR ARR,Jun 28--Aug 20,D Dewitt
MED_CLIN,599,Special Projects,01,"",V,ARRGT,ARR ARR,Jun 28--Aug 20,D Dewitt
MED_CLIN,599,Special Projects,02,"",V,ARRGT,ARR ARR,Jun 28--Aug 20,D Dewitt
MED_CLIN,599,Special Projects,03,"",V,ARRGT,ARR ARR,Jun 28--Aug 20,D Dewitt
MED_CLIN,599,Special Projects,04,"",V,ARRGT,ARR ARR,Jun 28--Aug 20,D Dewitt
MED_CLIN,599,Special Projects,05,"",V,ARRGT,ARR ARR,Jun 28--Aug 20,D Dewitt
MED_CLIN,599,Special Projects,06,"",V,ARRGT,ARR ARR,Jun 28--Aug 20,D Dewitt
MED_CLIN,626,Psychiatry - Ambulatory,01,"",V,ARRGT,ARR ARR,Jun 28--Aug 20,M Layton
MED_CLIN,627,Psychiatry - Inpatient,01,"",V,ARRGT,ARR ARR,Jun 28--Aug 20,M Layton
MGMT,301,Principles of Management and Organization,01,05467,3,"M,W18-21.20",WEB ARR,Jun 21--Jul 30,R Howell
MGMT,401,Leading People and Organizations,01,05469,3,"M,W18-21.20",WEB ARR,Jun 21--Jul 30,N Pionk
MGMT,485,[M] Negotiation Skills,01,05464,3,"M,W18-21.20",WEB ARR,May 10--Jun 18,N Pionk
MGMT,491,[CAPS] Strategic Management,01,05465,3,"TU,TH18-21.20",WEB ARR,May 10--Jun 18,A Smith
MGTOP,340,Operations Management,01,05466,3,"TU,TH18-20.15",WEB ARR,Jun 21--Jul 30,R Howell
MIT,503,Theories of Learning and Development,01,05457,2,"M,W9.30-11.45",WEB ARR,May 10--Jun 18,D Slavit
MIT,503,Theories of Learning and Development,02,05459,3,"M,W14.30-17.50",WEB ARR,Jun 21--Jul 30,S Finley
MIT,504,Social Foundations of Education for Teachers,01,05448,2,"M,W9.30-11.45",WEB ARR,Jun 21--Jul 30,J Morales
MIT,504,Social Foundations of Education for Teachers,02,05460,3,"M,W14.30-17.50",WEB ARR,May 10--Jun 18,R Sawyer
MIT,507,Teacher Inquiry and Praxis,01,05441,2,"M,W11-13.20",WEB ARR,May 10--Jun 18,J Masterson
MIT,509,Instruction and Assessment for Elementary Teachers,01,05447,3,"M,W12.45-16.15",WEB ARR,May 10--Jun 18,T Holmlund
MIT,513,ESL Methods and Materials for Secondary Teachers,01,07568,2,"TU,TH17-19.15",WEB ARR,May 10--Jun 18,T Haddad
MIT,531,Literacy Development I,01,05449,3,"M,W12.45-16.15",WEB ARR,Jun 21--Jul 30,D Duncan
MIT,535,Integrating Fine Arts into K-8 Curriculum,01,05446,2,"TU,TH12.45-15",WEB ARR,May 10--Jun 18,D Day-Wiff
MIT,702,"Master's Special Problems, Directed Study, and/or Examination",01,05443,2,"M,W14.30-16.50",WEB ARR,May 10--Jun 18,J Masterson
MIT,702,"Master's Special Problems, Directed Study, and/or Examination",02,05444,3,ARRGT,ARR ARR,May 10--Jun 18,R Sawyer
MKTG,360,Marketing,01,05468,3,"TU,TH18-20.15",WEB ARR,May 10--Jun 18,R Pimentel
NURS,360,Contemporary Nursing,01,05527,3,ARRGT,ARR ARR,May 10--Jul 30,A Brittain
NURS,360,Contemporary Nursing,02,05528,3,ARRGT,ARR ARR,May 10--Jul 30,A Brittain
NURS,365,Nursing Concepts: Assessment and Application of Physiological Concepts to Nursing Practice I,01,05529,2,ARRGT,ARR ARR,May 10--Jul 30,V Sattler
NURS,365,Nursing Concepts: Assessment and Application of Physiological Concepts to Nursing Practice I,02,05530,2,ARRGT,ARR ARR,May 10--Jul 30,V Sattler
NURS,400,[M] Nursing Research and Evidence-Based Practice,01,05531,3,ARRGT,ARR ARR,May 10--Jul 30,L Eddy
NURS,400,[M] Nursing Research and Evidence-Based Practice,02,05532,3,ARRGT,ARR ARR,May 10--Jul 30,L Eddy
NURS,405,Nursing Leadership,01,05533,2,ARRGT,ARR ARR,May 10--Jul 30,C Van Son
NURS,405,Nursing Leadership,02,05534,2,ARRGT,ARR ARR,May 10--Jul 30,C Van Son
NURS,406,Nursing Management of the Healthcare Environment,01,05535,3,ARRGT,ARR ARR,May 10--Jul 30,C Van Son
NURS,406,Nursing Management of the Healthcare Environment,02,05536,3,ARRGT,ARR ARR,May 10--Jul 30,C Van Son
NURS,462,Selected Nursing Concepts: Psychiatric/Mental Health,01,05539,2,ARRGT,ARR ARR,May 10--Jul 30,M Neeway
NURS,462,Selected Nursing Concepts: Psychiatric/Mental Health,02,05540,2,ARRGT,ARR ARR,May 10--Jul 30,M Neeway
NURS,465,Application of Population Health Principles,01,07587,3,ARRGT,ARR ARR,May 10--Jul 30,J Caley
NURS,465,Application of Population Health Principles,02,07588,3,ARRGT,ARR ARR,May 10--Jul 30,""
NURS,477,Health Care Ethics,01,05541,V,ARRGT,ARR ARR,May 10--Jul 30,S Girard
NURS,477,Health Care Ethics,02,05542,V,ARRGT,ARR ARR,May 10--Jul 30,S Girard
NURS,495,[CAPS] Advanced Practicum,01,05545,3,ARRGT,ARR ARR,May 10--Jul 30,J Caley
NURS,495,[CAPS] Advanced Practicum,02,05546,3,ARRGT,ARR ARR,May 10--Jul 30,V Denson
NURS,495,[CAPS] Advanced Practicum,03,08572,3,ARRGT,ARR ARR,May 10--Jul 30,R Fritz
NURS,499,Special Problems,01,"",V,ARRGT,ARR ARR,May 10--Jul 30,""
NURS,499,Special Problems,02,"",V,ARRGT,ARR ARR,May 10--Jul 30,""
NURS,540,NP Clinical Practicum,01,05549,V,TH13.10-14,WEB ARR,May 20--May 20,B Briggs
NURS,540,NP Clinical Practicum,"","","",TH13.10-14,WEB ARR,"",""
NURS,540,NP Clinical Practicum,"","","",TH13.10-14,WEB ARR,"",""
NURS,540,NP Clinical Practicum,"","","",TH13.10-14,WEB ARR,"",""
NURS,540,NP Clinical Practicum,"","","",TH13.10-14,WEB ARR,"",""
NURS,547,Therapeutic Modalities in Practice,01,05551,3,TH11.10-14,WEB ARR,May 20--May 20,C Chacon
NURS,547,Therapeutic Modalities in Practice,"","","",TH11.10-14,WEB ARR,"",""
NURS,547,Therapeutic Modalities in Practice,"","","",TH11.10-14,WEB ARR,"",""
NURS,547,Therapeutic Modalities in Practice,"","","",TH11.10-14,WEB ARR,"",""
NURS,547,Therapeutic Modalities in Practice,"","","",TH11.10-14,WEB ARR,"",""
NURS,553,Organizational Systems and Leadership II,01,05553,3,TH11.10-14,WEB ARR,May 20--May 20,C Warburton
NURS,553,Organizational Systems and Leadership II,"","","",TH11.10-14,WEB ARR,"",""
NURS,553,Organizational Systems and Leadership II,"","","",TH11.10-14,WEB ARR,"",""
NURS,553,Organizational Systems and Leadership II,"","","",TH11.10-14,WEB ARR,"",""
NURS,553,Organizational Systems and Leadership II,"","","",TH11.10-14,WEB ARR,"",""
NURS,553,Organizational Systems and Leadership II,01 Lab,05569,0,ARRGT,ARR ARR,May 10--Jul 30,C Warburton
NURS,557,DNP Project I,01,05555,3,TH14.10-17,WEB ARR,May 20--May 20,A Hunter
NURS,557,DNP Project I,"","","",TH14.10-17,WEB ARR,"",""
NURS,557,DNP Project I,"","","",TH14.10-17,WEB ARR,"",""
NURS,557,DNP Project I,"","","",TH14.10-17,WEB ARR,"",""
NURS,557,DNP Project I,"","","",TH14.10-17,WEB ARR,"",""
