Prefix,Course Number,Course Title,Section,Class Number,Credit,Days & Times,Bldg & Room,Dates,Instructor
LLT,800,"Doctoral Research, Dissertation, and/or Examination",01,"",V,ARRGT,ARR ARR,May 09--Jul 29,S Newcomer
MATH,171,[QUAN] Calculus I,01,01654,4,"M,W,F9.55-12.10",TFLO 244,Jun 20--Jul 31,S Selmi
MATH,171,[QUAN] Calculus I,01 Lab,01655,0,"TU,TH11-14.20",TFLO 244,Jun 20--Jul 31,S Selmi
MATH,252,[QUAN] Fundamentals of Elementary Mathematics II,01,01605,3,"M,W,F17.10-18.35",TFLO 244,May 09--Jun 19,C Tate
MATH,252,[QUAN] Fundamentals of Elementary Mathematics II,01 Lab,01606,0,"M,W,F18.45-20.10",TFLO 244,May 09--Jun 19,C Tate
MATH,303,[M] Geometry for the Middle School Teacher,01,01614,3,"TU,TH11.10-13.30",TFLO 210,May 09--Jun 19,J Thomas Zapata
MATH,315,Differential Equations,01,01602,3,"TU,TH7.30-10.50",TFLO 244,Jun 20--Jul 29,D Mitchell
MATH,440,Applied Mathematics I: PDEs,01,01690,3,"M,TU,W,TH,F10.10-11.25",TFLO 256,May 09--Jun 19,S Lapin
MATH,540,Applied Mathematics I: PDEs,01,01691,3,"M,TU,W,TH,F10.10-11.25",TFLO 256,May 09--Jun 19,S Lapin
ME,116,Engineering Computer-aided Design and Visualization,01,01592,2,"M,W,F14.30-19",TFLO 145,May 09--Jun 19,C Yang
ME,216,Integrated CAD Design,01,01593,2,"M,W,F14.30-19",TFLO 145,Jun 20--Jul 29,C Yang
ME,220,Materials Laboratory,01,01704,1,TH10-16.30,TFLO 115,Jun 20--Jul 29,Y Zhang
ME,303,Fluid Mechanics,01,01616,3,"M,W,F9.55-12.10",TFLO 131,Jun 20--Jul 31,Y Zhang
ME,461,Introduction to Nuclear Engineering,01,05467,3,"M,TU,W,TH,F16.30-17.45",TFLO 256,Jun 20--Jul 31,D Koch
ME,495,Internship in Mechanical Industry,01,"",V,ARRGT,ARR ARR,May 09--Jul 29,(multiple)
ME,700,"Master's Research, Thesis, and/or Examination",01,01399,V,ARRGT,ARR ARR,May 09--Jul 29,(multiple)
ME,702,"Master's Special Problems, Directed Study, and/or Examination",01,01400,V,ARRGT,ARR ARR,May 09--Jul 29,(multiple)
ME,800,"Doctoral Research, Dissertation, and/or Examination",01,01401,V,ARRGT,ARR ARR,May 09--Jul 29,(multiple)
MED_CLIN,521,Longitudinal Integrated Clerkship I,01,01492,8,ARRGT,ARR ARR,Jun 27--Aug 19,J Bowen
MED_CLIN,530,Virtual - Clinical Cases,01,"",2,ARRGT,ARR ARR,Jun 27--Aug 19,D Dewitt
MED_CLIN,530,Virtual - Clinical Cases,02,"",2,ARRGT,ARR ARR,Jun 27--Aug 19,C Anderson
MED_CLIN,530,Virtual - Clinical Cases,03,"",2,ARRGT,ARR ARR,Jun 27--Aug 19,D Dewitt
MED_CLIN,530,Virtual - Clinical Cases,04,"",2,ARRGT,ARR ARR,Jun 27--Aug 19,H Andersen
MED_CLIN,531,Family Medicine - Subinternship,01,"",4,ARRGT,ARR ARR,Jun 27--Aug 19,J Bowman
MED_CLIN,532,Internal Medicine - Subinternship,01,"",4,ARRGT,ARR ARR,Jun 27--Aug 19,L Sood
MED_CLIN,533,Surgery - Subinternship,01,"",4,ARRGT,ARR ARR,Jun 27--Aug 19,A Kumar
MED_CLIN,534,Pediatrics - Subinternship,01,"",4,ARRGT,ARR ARR,Jun 27--Aug 19,C Anderson
MED_CLIN,535,Psychiatry - Subinternship,01,"",4,ARRGT,ARR ARR,Jun 27--Aug 19,M Chavez
MED_CLIN,536,Obstetrics and Gynecology - Subinternship,01,"",4,ARRGT,ARR ARR,Jun 27--Aug 19,H Andersen
MED_CLIN,537,Emergency Medicine - Emergency Medicine,01,"",4,ARRGT,ARR ARR,Jun 27--Aug 19,C Heine
MED_CLIN,538,Core - Rural Medicine,01,"",4,ARRGT,ARR ARR,Jun 27--Aug 19,J Bowman
MED_CLIN,539,Core - Underserved Medicine,01,"",4,ARRGT,ARR ARR,Jun 27--Aug 19,J Bowman
MED_CLIN,540,Virtual - Advanced Multi-Specialty Clinical Cases,01,"",2,ARRGT,ARR ARR,Jun 27--Aug 19,D Dewitt
MED_CLIN,541,Clinical Rotation - Radiology,01,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,J Kaczmark
MED_CLIN,542,Clinical Rotation - Dermatology,01,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,C Heine
MED_CLIN,543,Clinical Rotation - Physical Medicine and Rehabilitation,01,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,C Heine
MED_CLIN,544,Internal Medicine - Nephrology,01,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,L Sood
MED_CLIN,545,Internal Medicine - Critical Care,01,"",4,ARRGT,ARR ARR,Jun 27--Aug 19,L Sood
MED_CLIN,546,Surgery - Vascular Surgery,01,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,A Kumar
MED_CLIN,547,Internal Medicine - Cardiology,01,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,L Sood
MED_CLIN,548,Surgery - Orthopaedic Surgery,01,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,B Chia
MED_CLIN,549,Internal Medicine - Hematology and Oncology,01,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,L Sood
MED_CLIN,551,Clinical Rotation - Pathology,01,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,L Sood
MED_CLIN,551,Clinical Rotation - Pathology,02,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,L Sood
MED_CLIN,552,Internal Medicine - Gastroenterology,01,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,L Sood
MED_CLIN,553,Pediatrics - Subspecialties,01,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,C Anderson
MED_CLIN,553,Pediatrics - Subspecialties,02,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,C Anderson
MED_CLIN,554,Virtual - Telemedicine: Principles of Practice,01,"",2,ARRGT,ARR ARR,Jun 27--Aug 19,D Dewitt
MED_CLIN,555,Clinical Rotation - Telemedicine,01,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,D Dewitt
MED_CLIN,556,Virtual - Basic Medical Spanish,01,"",2,ARRGT,ARR ARR,Jun 27--Aug 19,F Williams
MED_CLIN,557,Clinical Rotation - Medical Spanish,01,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,F Williams
MED_CLIN,558,Virtual - Medical Humanities,01,"",2,ARRGT,ARR ARR,Jun 27--Aug 19,J Marcin
MED_CLIN,559,Virtual - Technical Writing in Medicine,01,"",2,ARRGT,ARR ARR,Jun 27--Aug 19,D Dewitt
MED_CLIN,560,Family Medicine - Ambulatory,01,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,J Bowman
MED_CLIN,561,Internal Medicine - Ambulatory,01,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,L Sood
MED_CLIN,562,Obstetrics and Gynecology - Ambulatory,01,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,H Andersen
MED_CLIN,563,Pediatrics - Ambulatory,01,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,C Anderson
MED_CLIN,564,Psychiatry - Subspecialties,01,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,M Chavez
MED_CLIN,564,Psychiatry - Subspecialties,02,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,M Chavez
MED_CLIN,566,Internal Medicine - Inpatient,01,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,L Sood
MED_CLIN,567,Obstetrics and Gynecology - Inpatient,01,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,H Andersen
MED_CLIN,567,Obstetrics and Gynecology - Inpatient,02,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,H Andersen
MED_CLIN,568,Pediatrics - Hospital Medicine,01,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,C Anderson
MED_CLIN,570,Away Rotation - North America,01,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,D Dewitt
MED_CLIN,570,Away Rotation - North America,02,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,D Dewitt
MED_CLIN,570,Away Rotation - North America,03,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,D Dewitt
MED_CLIN,570,Away Rotation - North America,04,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,D Dewitt
MED_CLIN,570,Away Rotation - North America,05,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,D Dewitt
MED_CLIN,570,Away Rotation - North America,06,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,D Dewitt
MED_CLIN,570,Away Rotation - North America,07,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,D Dewitt
MED_CLIN,570,Away Rotation - North America,08,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,D Dewitt
MED_CLIN,571,Away Rotation - International,01,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,D Dewitt
MED_CLIN,571,Away Rotation - International,02,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,D Dewitt
MED_CLIN,571,Away Rotation - International,03,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,D Dewitt
MED_CLIN,572,Clinical Rotation - Addiction Medicine,01,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,M Chavez
MED_CLIN,573,Clinical Rotation - Anesthesiology,01,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,S Siddiqui
MED_CLIN,573,Clinical Rotation - Anesthesiology,02,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,S Siddiqui
MED_CLIN,574,Science - Clinical Bioethics,01,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,W Kabasenche
MED_CLIN,575,Clinical Rotation - Geriatrics,01,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,L Sood
MED_CLIN,576,Internal Medicine - Internal Medicine Subspecialties,01,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,L Sood
MED_CLIN,576,Internal Medicine - Internal Medicine Subspecialties,02,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,L Sood
MED_CLIN,577,Surgery - Subspecialties,01,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,A Kumar
MED_CLIN,577,Surgery - Subspecialties,02,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,A Kumar
MED_CLIN,578,Surgery - General Surgery,01,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,A Kumar
MED_CLIN,579,Science - Medical Informatics,01,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,D Dewitt
MED_CLIN,580,Clinical Rotation - Neurology,01,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,M Chavez
MED_CLIN,581,Obstetrics and Gynecology - Subspecialties,01,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,H Andersen
MED_CLIN,581,Obstetrics and Gynecology - Subspecialties,02,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,H Andersen
MED_CLIN,582,Science - Quality Improvement and Patient Safety,01,"",2,ARRGT,ARR ARR,Jun 27--Aug 19,D Dewitt
MED_CLIN,583,Science - Evidence-Based Medicine,01,"",2,ARRGT,ARR ARR,Jun 27--Aug 19,D Dewitt
MED_CLIN,584,Clinical Rotation - Ophthalmology,01,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,J Litvack
MED_CLIN,585,Clinical Rotation - Hospice and Palliative Medicine,01,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,J Bowman
MED_CLIN,585,Clinical Rotation - Hospice and Palliative Medicine,02,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,J Bowman
MED_CLIN,586,Surgery - Neurological Surgery,01,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,J Litvack
MED_CLIN,587,Clinical Rotation - Public Health,01,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,J Bowman
MED_CLIN,588,Clinical Rotation - Radiation Oncology,01,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,L Sood
MED_CLIN,590,Science - Medical Education,01,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,D Dewitt
MED_CLIN,591,Surgery - Otolaryngology (Head and Neck Surgery),01,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,J Litvack
MED_CLIN,592,Surgery - Plastic Surgery,01,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,A Kumar
MED_CLIN,593,Surgery - Thoracic and Cardiac Surgery,01,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,A Kumar
MED_CLIN,594,Surgery - Urology,01,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,J Litvack
MED_CLIN,595,Surgery - Surgery Critical Care,01,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,A Kumar
MED_CLIN,595,Surgery - Surgery Critical Care,02,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,A Kumar
MED_CLIN,596,Surgery - Pediatric Surgical Specialties,01,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,A Kumar
MED_CLIN,596,Surgery - Pediatric Surgical Specialties,02,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,A Kumar
MED_CLIN,597,Virtual - Virtual Clerkship,01,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,D Dewitt
MED_CLIN,598,Science - Research Experience,01,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,D Dewitt
MED_CLIN,599,Special Projects,01,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,D Dewitt
MED_CLIN,599,Special Projects,02,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,D Dewitt
MED_CLIN,601,Internal Medicine - Infectious Diseases,01,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,L Sood
MED_CLIN,602,Internal Medicine - Pulmonology,01,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,L Sood
MED_CLIN,603,Internal Medicine - Endocrinology,01,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,L Sood
MED_CLIN,604,Internal Medicine - Allergy and Immunology,01,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,L Sood
MED_CLIN,605,Internal Medicine - Rheumatology,01,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,L Sood
MED_CLIN,606,Internal Medicine - Adult Congenital Heart Disease,01,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,L Sood
MED_CLIN,607,Internal Medicine - Heart Failure and Transplant Cardiology,01,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,L Sood
MED_CLIN,608,Internal Medicine - Electrophysiology,01,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,L Sood
MED_CLIN,609,Pediatrics - Dermatology,01,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,C Anderson
MED_CLIN,610,Pediatrics - Medical Genetics and Genomics,01,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,C Anderson
MED_CLIN,611,Pediatrics - Cardiology,01,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,C Anderson
MED_CLIN,612,Pediatrics - Hematology and Oncology,01,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,C Anderson
MED_CLIN,613,Pediatrics - Infectious Diseases,01,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,C Anderson
MED_CLIN,614,Pediatrics - Gastroenterology,01,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,C Anderson
MED_CLIN,615,Pediatrics - Development-Behavioral Pediatrics,01,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,C Anderson
MED_CLIN,616,Pediatrics - Adolescent Medicine,01,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,C Anderson
MED_CLIN,617,Pediatrics - Critical Care,01,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,C Anderson
MED_CLIN,618,Pediatrics - Neonatal-Perinatal Medicine,01,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,C Anderson
MED_CLIN,619,Pediatrics - Neurology,01,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,C Anderson
MED_CLIN,620,Pediatrics - Pulmonology,01,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,C Anderson
MED_CLIN,621,Pediatrics - Emergency Medicine,01,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,C Anderson
MED_CLIN,622,Pediatrics - Rheumatology,01,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,C Anderson
MED_CLIN,623,Pediatrics - Endocrinology,01,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,C Anderson
MED_CLIN,624,Pediatrics - Diabetology,01,"",2,ARRGT,ARR ARR,Jun 27--Aug 19,C Anderson
MED_CLIN,625,Pediatrics - Child Abuse,01,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,C Anderson
MED_CLIN,626,Psychiatry - Ambulatory,01,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,M Chavez
MED_CLIN,627,Psychiatry - Inpatient,01,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,M Chavez
MED_CLIN,628,Obstetrics and Gynecology - Maternal-Fetal Medicine,01,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,H Andersen
MED_CLIN,629,Obstetrics and Gynecology - Gynecologic Oncology,01,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,H Andersen
MED_CLIN,630,Obstetrics and Gynecology - Reproductive Endocrinology and Infertility,01,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,H Andersen
MED_CLIN,631,Obstetrics and Gynecology - Urogynecology,01,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,H Andersen
MED_CLIN,632,Obstetrics and Gynecology - Reproductive Health,01,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,H Andersen
MED_CLIN,633,Clinical Rotation - Global Health,01,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,J Bowman
MED_CLIN,634,Clinical Rotation - Sleep Medicine,01,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,L Sood
MED_CLIN,634,Clinical Rotation - Sleep Medicine,02,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,L Sood
MED_CLIN,635,Clinical Rotation - Pain Medicine,01,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,S Siddiqui
MED_CLIN,635,Clinical Rotation - Pain Medicine,02,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,S Siddiqui
MED_CLIN,636,Clinical Rotation - Sports Medicine,01,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,J Bowman
MED_CLIN,636,Clinical Rotation - Sports Medicine,02,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,J Bowman
MED_CLIN,637,Clinical Rotation - Interventional Radiology,01,"",V,ARRGT,ARR ARR,Jun 27--Aug 19,J Kaczmark
MED_CLIN,638,Surgery - Interdisciplinary Medical-Surgical Pediatric Care,01,"",4,ARRGT,ARR ARR,Jun 27--Aug 19,A Kumar
MIT,501,Learning and Development in School and Community Contexts,01,01667,3,TU17-20.20,TFLO 230,May 09--Jun 03,E Johnson
